smiles,NOCount,NumRadicalElectrons,MinPartialCharge,MaxAbsPartialCharge,NHOHCount,ExactMolWt,NumSaturatedCarbocycles,NumAliphaticHeterocycles,FpDensityMorgan1,NumAromaticHeterocycles,NumValenceElectrons,NumRotatableBonds,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHDonors,FpDensityMorgan3,NumAromaticRings,HeavyAtomMolWt,NumSaturatedRings,MolWt,NumHAcceptors,NumHeteroatoms,NumSaturatedHeterocycles,NumAliphaticRings,MaxPartialCharge,RingCount,FpDensityMorgan2,FractionCSP3,HeavyAtomCount,inchi_key
COc1cccc(c1)C2C3=C(OC(=C2C#N)N)C(=O)C=C(CO)O3,7,0,-0.4967574,0.4967574,3,326.0902710,0,1,1.4166666,1,122,3,1,0,2,2.8750000,2,312.1960144,0,326.3080139,7,7,0,1,0.2276472,3,2.2083333,0.1764706,24,NMRZKQRQPPWMKM-UHFFFAOYSA-N
CCn1c(O)c(N=N)c2ccccc12,4,0,-0.4928416,0.4928416,2,189.0902100,0,0,1.4285715,1,72,2,1,0,2,2.7857144,2,178.1300049,0,189.2180023,4,4,0,0,0.2202285,2,2.1428571,0.2000000,14,PNYGJTYWRDZUJK-UHFFFAOYSA-N
NC(=O)C1(CCN(CC1)c2nc(cs2)c3ccc(Br)cc3)N4CCCCC4,5,0,-0.3680592,0.3680592,2,448.0932312,0,2,1.0740740,1,144,4,1,0,1,2.3703704,2,424.2179871,2,449.4179993,5,7,2,2,0.2375916,4,1.7407408,0.5000000,27,IDFABWNHHWWLSC-UHFFFAOYSA-N
Cc1nc2c(C#N)c(C)nn2c(O)c1Cc3ccccc3,5,0,-0.4929370,0.4929370,1,278.1167603,0,0,1.1904762,2,104,2,1,0,1,2.5714285,3,264.2030029,0,278.3150024,5,5,0,0,0.2189836,3,1.9047619,0.1875000,21,IROKBJYKSAYTQQ-UHFFFAOYSA-N
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)c3ccc(cn3)[N+](=O)[O-])cc1,8,0,-0.3547712,0.3547712,1,397.2113953,0,1,1.0689656,1,154,3,1,0,1,2.3793104,2,370.2630005,1,397.4790039,5,8,1,1,0.3214017,3,1.7931035,0.4285714,29,WZLRYDZZESQHPJ-UHFFFAOYSA-N
NC(=O)CSC1=Nc2ccccc2C3=NC(CCC(=O)NCc4ccc(F)cc4)C(=O)N13,8,0,-0.3689474,0.3689474,3,453.1270752,0,2,1.1562500,0,164,7,2,0,2,2.6562500,2,433.3389893,0,453.4989929,6,10,0,2,0.2587457,4,1.9062500,0.2272727,32,KAPMCUMVOXJORD-UHFFFAOYSA-N
CCCCCCCCOC(=O)\C=C\c1c(C)nc(O)nc1O,6,0,-0.4926830,0.4926830,2,308.1736145,0,0,1.1363636,1,122,9,0,0,2,2.5000000,1,284.1860046,0,308.3779907,6,6,0,0,0.3302654,1,1.8181819,0.5625000,22,YNFOUVZWWJDXIT-MDZDMXLPSA-N
CCC(CC)NC1CCCCC1OC,2,0,-0.3798388,0.3798388,1,199.1936188,1,0,1.2142857,0,84,5,0,1,1,2.4285715,0,174.1380005,1,199.3379974,2,2,0,1,0.0723846,1,1.8571428,1.0000000,14,IEQCOANFCVABQA-UHFFFAOYSA-N
CCN1CCN(CC1)c2ccc(cc2NC(=O)\C=C\c3cccc(OC)c3OC)S(=O)(=O)N4CCCCC4,9,0,-0.4928459,0.4928459,1,542.2562866,0,2,0.9736842,0,206,9,2,0,1,2.3684211,2,504.3980103,2,542.7020264,7,10,2,2,0.2479418,4,1.7105263,0.4642857,38,JELDRQBZKBQNBR-SDNWHVSQSA-N
COc1ccc(cc1Cl)S(=O)(=O)N(C)CC(=O)NCc2cccnc2,7,0,-0.4951983,0.4951983,1,383.0706482,0,0,1.3600000,1,134,7,1,0,1,2.7200000,2,365.7130127,0,383.8569946,5,9,0,0,0.2428445,2,2.1199999,0.2500000,25,DZYQTPSJIOMWOB-UHFFFAOYSA-N
CCC(=O)C1CCCN(C1)C(=O)c2ccc3nc(oc3c2)c4cccc(OC)c4,6,0,-0.4967424,0.4967424,0,392.1736145,0,1,1.2413793,1,150,5,2,0,0,2.8965516,3,368.2630005,1,392.4549866,5,6,1,1,0.2535127,4,2.1034484,0.3478261,29,ZIIHZMRWASNLRA-UHFFFAOYSA-N
COc1ccccc1CNC(=O)CCCN2C(=O)N(CC(=O)NC3CCCC3)c4ccccc4C2=O,9,0,-0.4964065,0.4964065,2,492.2372742,1,0,0.9722222,1,190,10,2,1,2,2.4722223,3,460.3200073,1,492.5759888,7,9,0,1,0.3314535,4,1.6944444,0.4074074,36,MHJXFZWLIVIJPL-UHFFFAOYSA-N
COc1cccc(c1)N2C(=O)CC(Sc3nc(C)cc(C)n3)C2=O,6,0,-0.4966874,0.4966874,0,343.0990601,0,1,1.1666666,1,124,4,1,0,0,2.5416667,2,326.2720032,1,343.4079895,6,7,1,1,0.2473919,3,1.8750000,0.2941177,24,WSOSTJQCGSONLP-UHFFFAOYSA-N
CCOCCCNC(=O)C1CCN(CC1)S(=O)(=O)N2CCCC2,7,0,-0.3816693,0.3816693,1,347.1878662,0,2,1.1304348,0,134,8,0,0,1,2.3478260,0,318.2489929,2,347.4809875,4,8,2,2,0.2814733,2,1.7391304,0.9333333,23,JGTHUDHDZLHWCK-UHFFFAOYSA-N
CCO.CCO\C(=C/1\C(c2ccc(cc2)C(=O)OC)c3c(N)c(sc3N=C1C)C(=O)c4ccc(C)cc4)\O,8,0,-0.4807151,0.4807151,4,536.1981201,0,1,1.0263158,1,200,6,2,0,3,2.1578948,3,504.3940125,0,536.6500244,9,9,0,1,0.3373418,4,1.6052631,0.2758621,38,QAWGKHDECBUSCH-MHJOWNCHSA-N
CC1=NN(C(=O)/C/1=C/c2cc3cc(C)ccc3nc2N4CCCCC4)c5ccccc5,5,0,-0.3561064,0.3561064,0,410.2106628,0,2,0.9354839,1,156,3,2,0,0,2.4838710,3,384.3129883,1,410.5209961,4,5,1,2,0.2801407,5,1.7096775,0.2692308,31,YJHAGNKURXPNKO-HAVVHWLPSA-N
ClC(C(=O)Nc1ccccc1)C(=O)c2ccccc2,3,0,-0.3244016,0.3244016,1,273.0556641,0,0,0.8947368,0,96,4,2,0,1,2.0000000,2,261.6229858,0,273.7189941,2,4,0,0,0.2499570,2,1.4210526,0.0666667,19,NGLHXBUDCGSGPT-UHFFFAOYSA-N
CCCCc1nnc(NC(=O)CSCC2=CC(=O)N3C=CSC3=N2)s1,7,0,-0.2998033,0.2998033,1,395.0544434,0,0,1.4000000,3,132,8,0,0,1,3.1199999,3,378.3989868,0,395.5350037,9,10,0,0,0.2582568,3,2.2800000,0.4000000,25,SIAVHOMXNVICAC-UHFFFAOYSA-N
Cc1ccc(cc1)S(=O)(=O)CC(=O)Nc2nnc(C)s2,6,0,-0.2996267,0.2996267,1,311.0398254,0,0,1.2000000,1,106,4,1,0,1,2.4000001,2,298.2839966,0,311.3880005,6,8,0,0,0.2412873,2,1.8500000,0.2500000,20,RJQSHMPMDORDCW-UHFFFAOYSA-N
Cc1ccc(Sc2ncnc3onc(C)c23)c(C)c1,4,0,-0.3353806,0.3353806,0,271.0779419,0,0,1.1052631,2,96,2,1,0,0,2.7368422,3,258.2409973,0,271.3450012,5,5,0,0,0.2616871,3,1.9473684,0.2142857,19,POWABFRIRCLTCE-UHFFFAOYSA-N
CC1=CC=CN2C(=O)C(=C(N=C12)N3CCC(CC3)C(=O)N)\C=C(/C#N)\S(=O)(=O)c4ccc(Cl)cc4,9,0,-0.3694364,0.3694364,2,511.1080933,0,1,1.2285714,2,180,5,1,0,1,2.4857142,3,489.8150024,1,511.9909973,8,11,1,1,0.2668641,4,1.8857143,0.2500000,35,XWCRATXQWOCWAZ-CPNJWEJPSA-N
CC(CNS(=O)(=O)c1ccccc1)Sc2ncccn2,5,0,-0.2311313,0.2400973,1,309.0605774,0,0,1.1500000,1,106,6,1,0,1,2.4500000,2,294.2959900,0,309.4159851,5,7,0,0,0.2400973,2,1.8000000,0.2307692,20,DVYLVWLGTWMUPY-UHFFFAOYSA-N
COC(=O)C1(C)Nc2ccccc2C(=O)N1c3ccccc3OC,6,0,-0.4945700,0.4945700,1,326.1266479,0,1,1.0833334,0,124,3,2,0,1,2.4583333,2,308.2080078,0,326.3519897,5,6,0,1,0.3524351,3,1.7500000,0.2222222,24,AUEJKAYMDPANCB-UHFFFAOYSA-N
CCCOc1ccc(cc1)C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c3occc3,7,0,-0.5026745,0.5026745,1,398.1841736,0,1,1.2413793,1,154,9,1,0,1,2.5517242,2,372.2510071,0,398.4590149,6,7,0,1,0.2896740,3,1.9655173,0.3636364,29,RGOFOYJMNCQNBE-UHFFFAOYSA-N
OC(=O)c1cc2nc3c(CCc4ccccc34)c(n2n1)C(F)(F)F,5,0,-0.4764590,0.4764590,1,333.0725098,0,0,1.2083334,2,122,1,1,1,1,2.6666667,3,323.1889954,0,333.2690125,4,8,0,1,0.4333416,4,1.9583334,0.1875000,24,DCKWLYGFBWFABD-UHFFFAOYSA-N
CCOC(=O)C1=C(OC(=C(C#N)C1C(C)C)N)c2ccccc2,5,0,-0.4625096,0.4625096,2,312.1473999,0,1,1.3913044,0,120,4,1,0,1,2.5652175,1,292.2090149,0,312.3689880,5,5,0,1,0.3379847,2,2.0434783,0.3333333,23,MWPCIJANSMOIRZ-UHFFFAOYSA-N
NC1=C(C#N)C(Cc2ccccc2)C(=C(N)S1)C#N,4,0,-0.3923776,0.3923776,4,268.0782776,0,1,1.0000000,0,94,2,1,0,2,2.0000000,1,256.2489929,0,268.3450012,5,5,0,1,0.0981091,2,1.5263158,0.1428571,19,WBACZLOBGNBHKD-UHFFFAOYSA-N
CCOc1ccc(CNC(=O)CCc2cn(C)c3ccccc23)cc1,4,0,-0.4938897,0.4938897,1,336.1837769,0,0,1.1200000,1,130,7,2,0,1,2.6400001,3,312.2430115,0,336.4349976,3,4,0,0,0.2200965,3,1.8800000,0.2857143,25,FKFIRPKYFFQQTH-UHFFFAOYSA-N
OCCC1CN(CC#Cc2ccccc2)CCN1C3CCCC3,3,0,-0.3963138,0.3963138,1,312.2201538,1,1,1.0869565,0,124,4,1,1,1,2.6086957,1,284.2330017,2,312.4570007,3,3,1,2,0.0605840,3,1.8695652,0.6000000,23,XUZRTPJHZJENOI-UHFFFAOYSA-N
Cc1cccc(Cc2oc(CCC(=O)N3CCCC(CN4CCOCC4)C3)nn2)c1,7,0,-0.4249198,0.4249198,0,412.2474365,0,2,1.1666666,1,162,7,1,0,0,2.8333333,2,380.2780151,2,412.5339966,6,7,2,2,0.2225935,4,2.0000000,0.6086956,30,YYILVUWRQYWSTI-UHFFFAOYSA-N
COc1ccc(C2C3C(ON2c4ccccc4)C(=O)N(Cc5ccccc5)C3=O)c(OC)c1OC,8,0,-0.4927150,0.4927150,0,474.1790771,0,2,0.7714286,0,180,7,3,0,0,2.0571430,3,448.3049927,2,474.5130005,7,8,2,2,0.2618164,5,1.4285715,0.2592593,35,DAYOCFZFXXEMIZ-UHFFFAOYSA-N
CCCOC(=O)CSc1nc(N2CCOCC2)c3COC(C)(C)Cc3c1C#N,7,0,-0.4650700,0.4650700,0,405.1722412,0,2,1.3571428,1,152,6,0,0,0,2.7857144,1,378.3039856,1,405.5199890,8,8,1,2,0.3158202,3,2.1071429,0.6500000,28,IQYULQKFPGFJBJ-UHFFFAOYSA-N
CC(C)OC(=O)CN1C(=O)N=NC(=C1c2ccccc2)c3ccccc3,6,0,-0.4616384,0.4616384,0,349.1426392,0,0,0.9615384,1,132,5,2,0,0,2.1153846,3,330.2380066,0,349.3900146,6,6,0,0,0.3668190,3,1.5384616,0.2000000,26,OGXZGEKHJSWWNX-UHFFFAOYSA-N
CC1(C)CC(=O)C(=Cc2cn(CCC#N)nc2c3ccc(F)cc3)C(=O)C1,5,0,-0.2940323,0.2940323,0,365.1539612,1,0,1.2222222,1,138,4,1,1,0,2.4444444,2,345.2479858,1,365.4079895,5,6,0,1,0.1665146,3,1.8518518,0.3333333,27,LHIXRJPHIMXKHP-UHFFFAOYSA-N
CCS(=O)(=O)n1nc(nc1SCc2ccccc2)c3ccccc3,5,0,-0.2045778,0.2555192,0,359.0762329,0,0,1.0000000,1,124,6,2,0,0,2.2500000,3,342.3399963,0,359.4760132,6,7,0,0,0.2555192,3,1.6250000,0.1764706,24,HWWQAJRAQKTWEP-UHFFFAOYSA-N
O=C(Nc1nccs1)C2CC3CCC2C3,3,0,-0.3017298,0.3017298,1,222.0826874,2,0,1.4666667,1,80,2,0,2,1,3.0000000,1,208.2010040,2,222.3130035,3,4,0,2,0.2290548,3,2.4000001,0.6363636,15,PHKMYNOCRCZCOU-UHFFFAOYSA-N
CC(NC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])c2ccc(cc2)n3ccnc3,10,0,-0.3455116,0.3455116,1,381.1073303,0,0,1.0714285,1,142,6,2,0,1,2.1785715,3,366.2279968,0,381.3479919,7,10,0,0,0.2766043,3,1.6785715,0.1111111,28,SZOJYJQBSZGWFE-UHFFFAOYSA-N
COc1ccc(OC)c(NC(=O)CSc2ccc3ccccc3c2)c1,4,0,-0.4966829,0.4966829,1,353.1085510,0,0,0.9600000,0,128,6,3,0,1,2.5200000,3,334.2909851,0,353.4429932,4,5,0,0,0.2343399,3,1.7600000,0.1500000,25,RNVQCTAPJQROOH-UHFFFAOYSA-N
CN1CCN(CC1)C(=O)c2ccc(CSc3nc4ccncc4n3Cc5ccc(F)cc5)cc2,6,0,-0.3360815,0.3360815,0,475.1842041,0,1,0.9705882,2,174,6,2,0,0,2.4117646,4,449.3850098,1,475.5929871,6,8,1,1,0.2534394,5,1.6764706,0.2692308,34,OZYYUZJKVNUVAO-UHFFFAOYSA-N
Nc1nc2ccc(NC(=O)c3occc3)cc2s1,5,0,-0.4591913,0.4591913,3,259.0415344,0,0,1.3888888,2,90,2,1,0,2,3.0555556,3,250.2180023,0,259.2900085,5,6,0,0,0.2908494,3,2.2777777,0.0000000,18,BTIDZIJQYOAHHU-UHFFFAOYSA-N
CC(C)Oc1cccc(c1)C(=O)Nc2nc[nH]n2,6,0,-0.4909961,0.4909961,2,246.1116791,0,0,1.4444444,1,94,4,1,0,2,2.9444444,2,232.1580048,0,246.2700043,4,6,0,0,0.2576969,2,2.2777777,0.2500000,18,BUHZFEQMHNEQAQ-UHFFFAOYSA-N
COCc1nn2c(N)c(cnc2c1c3ccccc3)C#N,6,0,-0.3824284,0.3824284,2,279.1119995,0,0,1.3333334,2,104,3,1,0,1,2.7619047,3,266.1990051,0,279.3030090,6,6,0,0,0.1651724,3,2.0952382,0.1333333,21,OWQOLLKJLROVGT-UHFFFAOYSA-N
CC1(C)Cc2noc(N)c2C(C)(C)N1OC(=O)c3ccccc3,6,0,-0.3672849,0.3672849,2,315.1582947,0,1,1.2608696,1,122,2,1,0,1,2.5652175,2,294.2049866,0,315.3729858,6,6,0,1,0.3565601,3,1.9130435,0.4117647,23,ULMWZANNTSMTBO-UHFFFAOYSA-N
COc1ccc(\C=C\C(=O)NCCNC(=O)c2ccccc2)cc1OC,6,0,-0.4928696,0.4928696,2,354.1579590,0,0,0.9230769,0,136,8,2,0,2,2.3076923,2,332.2300110,0,354.4060059,4,6,0,0,0.2508402,2,1.6153846,0.2000000,26,NARIIAFKHPENPZ-PKNBQFBNSA-N
O=C1NC2(CCCCC2)Cc3ccccc13,2,0,-0.3462612,0.3462612,1,215.1310120,1,1,1.0625000,0,84,0,1,1,1,2.6250000,1,198.1600037,1,215.2960052,1,2,0,2,0.2514987,3,1.8125000,0.5000000,16,BOINCCWBKQGBJT-UHFFFAOYSA-N
Cc1cc(C)cc(NC(=O)C(Sc2nnc(C)c(O)n2)c3ccccc3)c1,6,0,-0.4918769,0.4918769,2,380.1307068,0,0,1.0370370,1,138,5,2,0,2,2.3333333,3,360.3129883,0,380.4729919,6,7,0,0,0.2419853,3,1.7037038,0.2000000,27,NZUYIAGWPFVAQZ-UHFFFAOYSA-N
CC(C)(C)NC(=O)C(N(C(=O)CCC(=O)Nc1nccs1)c2cccc(F)c2)c3ccc(O)cc3,8,0,-0.5079666,0.5079666,3,498.1737061,0,0,1.1142857,1,184,8,2,0,3,2.4285715,3,471.3640137,0,498.5799866,6,10,0,0,0.2477351,3,1.8285714,0.2800000,35,NWKBMFTVUPVSED-UHFFFAOYSA-N
Cc1cccc(OCc2nnc(SCc3cc(O)nc4ccccc34)n2c5ccccc5)c1,6,0,-0.4932463,0.4932463,1,454.1463318,0,0,0.9090909,2,164,7,3,0,1,2.5757575,5,432.3789978,0,454.5549927,7,7,0,0,0.2111066,5,1.7272727,0.1153846,33,UIRVYMONYPSMHY-UHFFFAOYSA-N
COc1ccc(cc1)C(=O)NC(Cc2ccc(OC(=O)c3ccc(OC)cc3)cc2)C(=O)O,8,0,-0.4967678,0.4967678,2,449.1474609,0,0,0.7575758,0,170,9,3,0,2,1.7272727,3,426.2749939,0,449.4590149,6,8,0,0,0.3430262,3,1.2424242,0.1600000,33,XIRZJQWSRVGDOH-UHFFFAOYSA-N
Clc1cccc(c1)N(C(C(=O)NC2CCCCC2)c3occc3)C(=O)c4csnn4,7,0,-0.4665655,0.4665655,1,444.1022949,1,0,1.2000000,2,156,6,1,1,1,2.7000000,3,423.7760010,1,444.9440002,6,9,0,1,0.2803534,4,2.0333333,0.3333333,30,DRHQHTARCAHXNN-UHFFFAOYSA-N
CCOC(=O)Cc1n[nH]c(n1)c2ccccc2,5,0,-0.4656391,0.4656391,1,231.1007690,0,0,1.3529412,1,88,4,1,0,1,2.8235295,2,218.1510010,0,231.2550049,4,5,0,0,0.3130948,2,2.1176472,0.2500000,17,ZCFQBUMTWGIOCY-UHFFFAOYSA-N
CCOCCCNC(=O)c1ccc(NC(=O)C2CCCO2)cc1,6,0,-0.3816693,0.3816693,2,320.1736145,0,1,1.3043479,0,126,8,1,0,2,2.7391305,1,296.1969910,1,320.3890076,4,6,1,1,0.2529995,2,2.0869565,0.5294118,23,ZAVYQWMENZAQSY-UHFFFAOYSA-N
OC(=O)C1CCCCC1C(=O)Nc2nccs2,5,0,-0.4810081,0.4810081,2,254.0725098,1,0,1.3529412,1,92,3,0,1,2,2.6470587,1,240.1990051,1,254.3110046,4,6,0,1,0.3068005,2,2.0588236,0.5454546,17,WXZWNOAGMLCICB-UHFFFAOYSA-N
CCN=C(S)NNC(=O)c1ccoc1C,5,0,-0.4687978,0.4687978,2,227.0728455,0,0,1.6000000,1,82,2,0,0,3,2.8666666,1,214.1849976,0,227.2890015,3,6,0,0,0.2727003,1,2.3333333,0.3333333,15,CNDDAJSLVCBGBA-UHFFFAOYSA-N
O=C1CCN(Cc2ccccc2)C=C1,2,0,-0.3724943,0.3724943,0,187.0997162,0,1,1.2142857,0,72,2,1,0,0,2.6428571,1,174.1380005,0,187.2420044,2,2,0,1,0.1583944,2,2.0000000,0.2500000,14,LXUKKTTVDKEPTO-UHFFFAOYSA-N
O=C(OCN1C(=O)c2ccccc2C1=O)c3occc3,6,0,-0.4573371,0.4573371,0,271.0480652,0,1,1.0500000,1,100,3,1,0,0,2.2500000,2,262.1560059,0,271.2279968,5,6,0,1,0.3754511,3,1.7000000,0.0714286,20,UZJJXGGPKFMCCV-UHFFFAOYSA-N
Cc1nn(CC(=O)N2N=C(CC2(O)C(F)F)C(F)F)c(C)c1[N+](=O)[O-],9,0,-0.3642439,0.3642439,1,367.0903625,0,1,1.4000000,1,138,5,0,0,1,2.4400001,1,354.1549988,0,367.2590027,7,13,0,1,0.3122580,2,2.0000000,0.5833333,25,QYBKKIIJOMRPDZ-UHFFFAOYSA-N
COc1cccc(CC(=O)N(C)C2CCCN(Cc3ccccc3F)C2)c1,4,0,-0.4967577,0.4967577,0,370.2056580,0,1,1.2592592,0,144,6,2,0,0,2.8518519,2,343.2520142,1,370.4679871,3,5,1,1,0.2265282,3,2.0740740,0.4090909,27,KVLAXIQLSHPOTM-UHFFFAOYSA-N
O=C(CC1CCCCC1)NC2CCCC2,2,0,-0.3533674,0.3533674,1,209.1779633,2,0,0.9333333,0,86,3,0,2,1,2.2000000,0,186.1490021,2,209.3329926,1,2,0,2,0.2199882,2,1.5333333,0.9230769,15,LVFLIHKXGKGQSF-UHFFFAOYSA-N
CC1=NN(C(=O)/C/1=C/c2oc(cc2)c3ccccc3[N+](=O)[O-])c4ccc(Cl)c(c4)C(=O)O,9,0,-0.4775999,0.4775999,1,451.0570984,0,1,1.2187500,1,160,5,2,0,1,2.6875000,3,437.7099915,0,451.8219910,6,10,0,1,0.3367870,4,1.9687500,0.0454545,32,ROLXYDMFWXRLRP-LFIBNONCSA-N
COc1ccc(NC(=O)\C(=C/c2ccc(OCc3ccc(cc3)C(=O)O)c(OC)c2)\C#N)cc1,8,0,-0.4967659,0.4967659,2,458.1477966,0,0,0.9705882,0,172,9,3,0,2,2.2647059,3,436.2940063,0,458.4700012,6,8,0,0,0.3351786,3,1.6764706,0.1153846,34,ORXDHFRLJLDTBE-MOSHPQCFSA-N
COCCCN(C(=O)c1ccccc1)c2nc(cs2)c3ccc(OC)cc3,5,0,-0.4967678,0.4967678,0,382.1351013,0,0,1.0740740,1,140,8,2,0,0,2.4814816,3,360.3089905,0,382.4849854,5,6,0,0,0.2595605,3,1.8148148,0.2380952,27,AGEJQACHPLIXPL-UHFFFAOYSA-N
COc1ccc(CNCc2cc3c(nn(c4ccccc4)c3nc2O)C(C)(C)C)cc1,6,0,-0.4967682,0.4967682,2,416.2212219,0,0,1.0000000,2,160,6,2,0,2,2.3548386,4,388.3009949,0,416.5249939,6,6,0,0,0.2169614,4,1.7096775,0.2800000,31,PDDINQAZPVLIHR-UHFFFAOYSA-N
CC1=CC=CN2C(=O)C(=C(Oc3ccc(F)cc3)N=C12)\C=C(/C#N)\C(=O)NC4CCS(=O)(=O)C4,9,0,-0.4380973,0.4380973,1,482.1060181,0,1,1.3235294,2,174,5,1,0,1,2.7058823,3,463.3410034,1,482.4930115,8,11,1,1,0.2685945,4,2.0588236,0.2173913,34,ANTLQBMMFPNGQF-RVDMUPIBSA-N
CC(C)N(C(C)c1ccccn1)C(=Nc2cccc(c2)C(F)(F)F)S,3,0,-0.3406309,0.4159869,0,367.1329956,0,0,1.1200000,1,134,4,1,0,1,2.4000001,2,347.2799988,0,367.4400024,2,7,0,0,0.4159869,2,1.8400000,0.3333333,25,DIAYXYPFDNSHBY-UHFFFAOYSA-N
C1CCc2c(C1)scc2c3nn4c(nnc4s3)c5ccccc5,4,0,-0.1822380,0.2347919,0,338.0659790,0,0,1.0000000,3,114,2,1,1,0,2.7826087,4,324.3489990,0,338.4609985,6,6,0,1,0.2347919,5,1.8695652,0.2352941,23,DIQOEOQGMFJMBI-UHFFFAOYSA-N
FC(F)(F)c1cccc(OCc2onc(c2)C(=O)N3CCC(CC3)c4ccncc4)c1,6,0,-0.4855344,0.4855344,0,431.1456909,0,1,1.1290323,2,162,5,1,0,0,2.5806451,3,411.2539978,1,431.4140015,5,9,1,1,0.4160447,4,1.8709677,0.3181818,31,WUHRBNYQSDVHPG-UHFFFAOYSA-N
CC(=O)c1sc(NC(=O)COc2c(C)cc(Cl)cc2C)nc1C,5,0,-0.4832121,0.4832121,1,352.0648499,0,0,1.2608696,1,122,5,1,0,1,2.3913043,2,335.7070007,0,352.8429871,5,7,0,0,0.2635855,2,1.8695652,0.3125000,23,AUQAHPYVZWIXTQ-UHFFFAOYSA-N
CC(c1nnc(S)n1c2ccc(F)cc2)n3nc(C)c(c3C)[N+](=O)[O-],8,0,-0.2724191,0.3122699,0,362.0961304,0,0,1.2400000,2,130,4,1,0,1,2.4400001,3,347.2699890,0,362.3900146,8,10,0,0,0.3122699,3,1.8800000,0.2666667,25,PPKBFXUTUKDSEK-UHFFFAOYSA-N
CCCOc1ccc(cc1)N2C(=O)C3ON(C(C3C2=O)c4ccc(O)c(OC)c4)c5ccccc5,8,0,-0.5042546,0.5042546,1,474.1790771,0,2,0.9428571,0,180,7,3,0,1,2.3714285,3,448.3049927,2,474.5130005,7,8,2,2,0.2660857,5,1.6857142,0.2592593,35,NQPPPVRLHXBNOG-UHFFFAOYSA-N
Oc1ccc(cc1)N2C(=S)S\C(=C\c3occc3)\C2=O,4,0,-0.5079643,0.5079643,1,303.0023804,0,1,1.2500000,1,100,2,1,0,1,2.6500001,2,294.2919922,1,303.3640137,5,6,1,1,0.2703893,3,2.0000000,0.0000000,20,LRLZBXRIABESDY-XYOKQWHBSA-N
CN(C)CCCNC(=O)c1ccc(cc1)c2nc(cs2)c3ccc(Cl)cc3,4,0,-0.3519906,0.3519906,1,399.1172180,0,0,1.0740740,1,140,7,2,0,1,2.4074075,3,377.7709961,0,399.9469910,4,6,0,0,0.2507796,3,1.7407408,0.2380952,27,IEBUACWTCPKRKU-UHFFFAOYSA-N
CCOC(=O)C1=Cc2c(C)n(c(C)c2C=CC1=O)c3ccc(OCC)cc3,5,0,-0.4938874,0.4938874,0,365.1627197,0,0,0.9259259,1,140,5,2,0,0,2.2222223,3,342.2449951,0,365.4289856,5,5,0,0,0.3416333,3,1.5925926,0.2727273,27,KYKAQPXVKKZRES-UHFFFAOYSA-N
CN(C)C(CNC1CC(C)(C)NC(C)(C)C1)c2cccc(F)c2,3,0,-0.3119396,0.3119396,2,321.2580261,0,1,1.2173913,0,130,5,1,0,2,2.3478260,1,289.2279968,1,321.4840088,3,4,1,1,0.1230428,2,1.8260870,0.6842105,23,CVWAIABRYMMUOV-UHFFFAOYSA-N
Fc1ccc(NC(=O)CCN2C(=O)C3CCCCC3C2=O)c(F)c1F,5,0,-0.3234448,0.3234448,1,354.1191406,1,1,1.0400000,0,134,4,1,1,1,2.2400000,1,337.1919861,2,354.3280029,3,8,1,2,0.2326001,3,1.6400000,0.4705882,25,VBJUMWQLISCEQN-UHFFFAOYSA-N
CN=C(S)N(C)c1ccccc1,2,0,-0.3245285,0.3245285,0,180.0721130,0,0,1.3333334,0,64,1,1,0,1,2.4166667,1,168.1799927,0,180.2760010,1,3,0,0,0.1595201,1,1.9166666,0.2222222,12,XOERABXRVAVTCE-UHFFFAOYSA-N
Fc1ccccc1N2CCN(CC2)C(=O)\C=C\c3cccs3,3,0,-0.3656196,0.3656196,0,316.1045532,0,1,1.0909091,1,114,3,1,0,0,2.5454545,2,299.2650146,1,316.4010010,3,5,1,1,0.2462247,3,1.8636364,0.2352941,22,USGFNPHFXYEJPK-BQYQJAHWSA-N
O=C(CCCCCN1C(=O)CCC1=O)Nc2ccc3OCCOc3c2,7,0,-0.4861449,0.4861449,1,346.1528625,0,2,1.0000000,0,134,7,1,0,1,2.4800000,1,324.2070007,1,346.3829956,5,7,1,2,0.2291791,3,1.7200000,0.5000000,25,FKQCZNQPCFSFBZ-UHFFFAOYSA-N
COc1ccc(cc1OC)C(=O)NC2(NC(=O)N(CCCc3ccccc3)C2=O)C(F)(F)F,8,0,-0.4928695,0.4928695,2,465.1511536,0,1,1.0606060,0,176,8,2,0,2,2.3333333,2,443.2520142,1,465.4280090,5,11,1,1,0.4397127,3,1.7272727,0.3181818,33,GIYICWXYEOBLIU-UHFFFAOYSA-N
Cc1ccc(SCC(=O)N2CCN(CC2)c3ccccn3)cc1,4,0,-0.3530706,0.3530706,0,327.1405334,0,1,1.0869565,1,120,4,1,0,0,2.4782608,2,306.2850037,1,327.4530029,4,5,1,1,0.2325563,3,1.8260870,0.3333333,23,HBPYQSRCGGWQMK-UHFFFAOYSA-N
