smiles,is_active,is_active_true
CSc1nc(c2cnn(c2n1)CC(c3ccccc3)Cl)Nc4cccc(c4)Cl,1.0,1.0
Cc1cc(c(cc1OC)S(=O)(=O)N2CCN(CC2)Cc3ccc4c(c3)OCO4)C,0.0,0.0
CCOC(=O)c1c(c(sc1NC(=S)SC)C(=O)N2CCc3ccccc3C2)C,0.0,0.0
Cc1c2cc(ncc2cc(n1)c3ccccc3Cl)NC(=O)C4CC4,1.0,1.0
Cc1ccc(cc1)C(=O)NC(=Cc2ccc(cc2)N(C)C)C(=O)NCC3CCCO3,0.0,0.0
CNc1ncc(c(n1)c2ccccc2)c3nnnn3c4ccccc4,,0.0
Cc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)C(=O)NC3CC3,0.0,0.0
Cc1ccnc(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4F)C(C(F)(F)F)O,1.0,1.0
CC(=O)NN1C(Nc2ccccc2C1=O)c3ccc(cc3OC)OC,0.0,0.0
Cc1ccc(cc1)N2CC(CC2=O)C(=O)OCC(=O)Nc3cccc(c3)OC,0.0,0.0
Cc1cc(n(n1)C)NC(=O)c2c(onc2c3c(cccc3Cl)Cl)C,0.0,0.0
CCCN=C1CC(CC(=O)C1=C(CCCN2C(=O)c3ccccc3C2=O)O)(C)C,,0.0
COc1ccc(c(c1)[N+](=O)[O-])NC(=O)CCC(=O)N2CCOCC2,0.0,0.0
CCN=C1N(C(=O)C(=Cc2cc(c(cc2OC)N3CCCC3)OC)S1)CC,0.0,0.0
c1ccc(cc1)OCCNC(=O)C2CCC(=O)N(C2)CCc3ccc(cc3)Cl,0.0,0.0
COc1ccc2c(c1)c(cc(n2)c3ccccc3)C(=O)N4CCC4,0.0,0.0
CCOc1ccc(cc1)C=CC(=O)c2cc(ccc(=O)c2O)Br,0.0,0.0
CN(Cc1nccs1)C(=O)C2CCC(=O)N(C2)CCc3ccc(cc3)Cl,,0.0
CC(C)C(=O)Nc1cccc(c1)NC(=O)c2ccc(cc2Cl)[N+](=O)[O-],0.0,0.0
CC(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC3CCCC3)C(=O)c4csnn4,0.0,0.0
c1ccc2c(c1)cccc2CC(=O)Nc3ccccc3C(=O)O,,0.0
CC(C)C(=O)Nc1ccc(cc1)N2CCN(CC2)C(=O)c3cccs3,0.0,0.0
Cc1nn2c(=O)cc(nc2s1)CSCC(=O)Nc3ccccc3Cl,,0.0
c1ccc(cc1)COc2cccc3c2nc(cc3)C=NNC(=O)N,,0.0
CCc1c(=O)[nH]c(nc1O)N2CCN(CC2)Cc3ccccc3,0.0,0.0
COc1ccccc1NC(=O)CCN2CCN(CC2)Cc3ccccc3,0.0,0.0
CCOC(=O)Cn1c2ccc(cc2oc1=O)S(=O)(=O)Nc3cc(ccc3OC)Cl,,0.0
Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4F)C(C)(C)O,1.0,1.0
c1ccc2c(c1)c(c(s2)C(=O)NC(CC(=O)O)c3ccc(cc3)F)Cl,,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(c(cc4C#N)F)F,1.0,1.0
CC1CCC(C(C1)OC(=O)C[n+]2cc(n3c2CCCCC3)c4ccc(cc4)Cl)C(C)C,,0.0
Cc1cccc(c1NC(=O)C(c2ccccc2)NS(=O)(=O)c3cccs3)C,,0.0
Cc1c(c(n(c(=O)c1C#N)CCc2ccccc2)O)C=Nc3ccc(cc3)NC(=O)C,0.0,0.0
c1cc2c(cc1C(=O)OCC(=O)NC3CCS(=O)(=O)C3)OCO2,0.0,0.0
Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C(C(F)(F)F)O,1.0,1.0
c1ccc(cc1)CC(CN)NCCc2cc(cc(c2)C(F)(F)F)C(F)(F)F,,0.0
Cc1ccccc1CN2CCN(CC2)C(C)C(=O)NNC(=O)c3ccc(cc3)F,0.0,0.0
Cc1cccc(c1)C2(CC2C(=O)NCC3CCCO3)c4cccc(c4)C,0.0,0.0
COc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4ccco4,0.0,0.0
COc1cc(cc(c1OC)OC)NC(=O)Nc2nc(cs2)C(CCc3ccccc3)N,0.0,0.0
c1cc(c(cc1F)c2cc3cnc(cc3cn2)NC(=O)C4CC4)Cl,,1.0
c1ccc(cc1)C(c2ccccc2)NC(=O)Cn3cc(ccc3=O)C(F)(F)F,,0.0
CN(C1CCCCC1)C(=S)NC(=O)C=Cc2ccccc2OC,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)NS(=O)(=O)C5CCCC5,1.0,1.0
c1ccc(c(c1)C(=O)NCc2ccc(cc2)Cl)NC(=O)c3ccco3,0.0,0.0
c1cc(cc(c1)S(=O)(=O)N2CCCC2)C(=O)NCCN3CCOCC3,0.0,0.0
COc1ccc(cc1OC)CNC(=O)C2CCN(CC2)C(=O)c3ccc(cc3)F,0.0,0.0
CN(CC(=O)Nc1cccc(c1)OC)C(=O)C2CC3CC2C=C3,,0.0
Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4F)C(C(F)F)O,1.0,1.0
CCCNc1c2ccccc2oc(=O)c1NS(=O)(=O)c3ccc(cc3)C(C)(C)C,0.0,0.0
c1ccc(c(c1)NC(=O)CSc2nc3c(c4cc(ccc4[nH]3)F)nn2)F,0.0,0.0
Cc1ccc(cc1)CCNC(=O)C2CC(=NO2)c3cccc(c3)F,0.0,0.0
CCC(C)n1cnc2c(c1=O)c3c(n2Cc4ccc(cc4)OC)nc5ccccc5n3,0.0,0.0
COc1ccc(cc1OC)NC(=O)C2CCCN(C2)S(=O)(=O)C,,0.0
COc1ccc(cc1OC)C2C(C(=O)c3c(cc(cc3OC)OC)O2)O,,0.0
Cc1cc(ccc1OC)c2c3c(ncnc3n(n2)CC4CCNCC4)N,1.0,1.0
CC(C)c1ccc(cc1)NC2CCCN(C2)C(=O)CCc3cnn(c3)C,0.0,0.0
Cc1c(n2c([nH]c1=O)nnc2SCC(=O)NCc3ccc4c(c3)OCO4)C,0.0,0.0
COc1ccc(cc1OC)c2nn3c(nnc3s2)c4ccccc4,0.0,0.0
Cc1ccc(cc1)S(=O)(=O)N(CC(=O)NCc2ccccc2)C(=O)N3CCN(CC3)C,0.0,0.0
Cc1ccccc1C(=O)NC(=S)N(CCO)Cc2ccccc2,,0.0
Cc1ccc2c(c1)N(C(=O)c3cccnc3O2)CC(=O)NC(C)CCc4ccccc4,0.0,0.0
CS(=O)(=O)N(Cc1ccc(cc1)Cl)CC(=O)NCc2ccco2,0.0,0.0
c1cc(c(nc1)CO)c2ccc3cc(ncc3c2)NC(=O)C4CC4,1.0,1.0
Cn1c(c2ccc(cc2n1)C(=O)NCc3ccccc3OC)OCC=C,0.0,0.0
CC1CCC(CC1)NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)CCC(=O)N3,0.0,0.0
CC(C(=O)O)N1C(=O)C2C3CC(C2C1=O)C4C3C(c5c([nH]c(=O)s5)S4)c6ccccc6,0.0,0.0
COc1ccc(c(c1)[N+](=O)[O-])N2CCN(CC2)C(=O)c3ccccc3Br,0.0,0.0
Cn1c2ccc(cc2n(c1=O)C)CNC(=O)C3C(C(C(O3)n4ccc(=O)[nH]c4=O)O)O,0.0,0.0
Cc1cccc2n1cc(n2)c3cccc(c3)NC(=O)Cc4ccccc4,0.0,0.0
CCOC(=O)C1(CCN(CC1)C2CCN(CC2)C(C)C)Cc3ccccc3C(F)(F)F,0.0,0.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)c4c(nc(s4)C)C)NC(=O)C5CC5)F,,1.0
C[n+]1cccc(c1)C2c3ccc4ccccc4c3OC(=C2C#N)N,,0.0
COc1cc(ccc1C(=O)Nc2nnc(s2)CCc3ccccc3)SC,1.0,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)C(=O)NC4CCC4)F,1.0,1.0
Cc1c(cccc1O)c2ccc3cc(ncc3c2)NC(=O)C4CC4,,1.0
COc1ccc(cc1)CNC(=O)C(=C2c3ccccc3C(=N2)NC(=O)c4cccs4)C#N,,0.0
COc1ccc(cc1)c2nnc3n2nc(cc3)SCC(=O)NCc4ccco4,0.0,0.0
Cc1cc(c(n1c2ccccc2F)C)C(=O)CN3CCC(CC3)C,0.0,0.0
CC1CCN(CC1)C(=O)Cn2c3ccc(cc3oc2=O)S(=O)(=O)N4CCCCC4,0.0,0.0
CCN(CC)CCCN1C(SCC1=O)c2ccc3c(c2)OCO3,0.0,0.0
COc1ccc(cc1)NC2CCCN(C2)C(=O)CCN3CCCO3,,0.0
CCC1CCCCN1S(=O)(=O)c2ccc(c(c2)C)n3cnnn3,0.0,0.0
CN(C)CCN1C(C(=C(c2ccc(cc2)F)O)C(=O)C1=O)c3cccc(c3)OCC=C,0.0,0.0
Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)C(C)OC(=O)c3ccc(o3)Br,0.0,0.0
c1cc(cc(c1)NC(=O)CN2C(=O)C(=Cc3cccs3)SC2=S)C(=O)O,0.0,0.0
CCCn1cc(c2c1cccc2)SCC(=O)NCC3CCCO3,0.0,0.0
c1cc(c(c(c1)Cl)C(=O)NCCCCNC(=O)c2c(cccc2Cl)Cl)Cl,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)COC)F,1.0,1.0
CN(C)CCCNc1nc(c(c(n1)N2CCCCCC2)[N+](=O)[O-])N,,0.0
COC(=O)CCCC=C1C(=NO)C(CS1)NC(=O)c2ccccc2,,0.0
CCOC(=O)Cn1cc(c2c1cccc2)C=NNC(=O)c3cc4ccccc4o3,0.0,0.0
Cc1ccc(cc1N(C(c2ccco2)C(=O)NC3CCCC3)C(=O)c4csnn4)Cl,0.0,0.0
CCOc1ccc(cc1)OCC(=O)Nc2cc3c(cc2C(=O)O)OCCCO3,0.0,0.0
CCCc1c(c(=O)n([nH]1)c2ccc(cc2)[N+](=O)[O-])C(=NCc3ccncc3)C,0.0,0.0
Cc1ccc(cc1)N(Cc2ccc(c(c2)OC)O)C(=O)c3ccco3,0.0,0.0
Cc1cccc2c1nc(s2)NC(=O)CN3C(=O)C4CC=CCC4C3=O,0.0,0.0
CC(C)CC(=O)C1CCCN(C1)C(=O)c2ccc3c(c2)nc(o3)Cc4ccccc4,0.0,0.0
c1ccc(cc1)CNc2c3cnn(c3ncn2)CC(c4ccc(cc4)F)Cl,1.0,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4c5ccccc5)F,1.0,1.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)CNC)NC(=O)C4CC4)F,1.0,1.0
CN(c1c(cc(cn1)C(F)(F)F)Cl)N(CC=C)S(=O)(=O)c2ccc(cc2)Cl,,0.0
Cn1c2ccc(cc2oc1=O)S(=O)(=O)N3CCN(CC3)c4cccc(c4)OC,0.0,0.0
Cc1cc(ccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)F,1.0,1.0
c1ccc2c(c1)c(nc(n2)c3ccncc3)Nc4ccc(c(c4)F)F,0.0,0.0
Cc1cc(n(n1)c2ccccn2)NC(=O)c3cccc(c3)S(=O)(=O)N(C)C,0.0,0.0
Cc1ccc2c(c1c3ccc4cc(ncc4c3)NC(=O)C5CC5)cn[nH]2,1.0,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)CC4CC4)F,1.0,1.0
CNC(=O)c1ccccc1Sc2ccc3c(c2)[nH]nc3C=Cc4ccccn4,1.0,1.0
c1cc(ccc1S(=O)(=O)N2CCN(CC2)CC(=O)c3ccc(c(c3)O)O)Cl,0.0,0.0
COc1ccc(cc1OC)C(=O)NC(=S)Nc2cccc3c2ccc(c3)O,0.0,0.0
CCN(CC)C(=O)c1c(nc[nH]1)C(=O)NCC(=O)OC(C)(C)C,0.0,0.0
c1ccc(cc1)CCc2nc(on2)CN3CCN(CC3)Cc4cccc(c4)F,0.0,0.0
c1ccc(cc1)S(=O)(=O)N2CCN(CC2)c3ccc(c(c3)NCc4cccnc4)[N+](=O)[O-],0.0,0.0
CC1C(=O)Nc2ccc(cc2NC1=O)S(=O)(=O)Nc3cccc(c3)SC,0.0,0.0
COc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3ccccn3,0.0,0.0
CCOC(=O)CC(=O)c1c(c2c(=O)[nH]c(=O)n(c2s1)c3ccc(cc3)OC)N,0.0,0.0
c1cc(cc(c1)Cl)CNc2c3cnn(c3ncn2)CC(c4ccc(cc4)Cl)Cl,1.0,1.0
CCOC(=O)c1ccc(cc1)NC(=O)c2cc(c(c(c2Br)OC)OC)OC,,0.0
c1ccc2c(c1)C3(CCO2)C(=O)N(C(=O)N3)CC(=O)c4ccc(cc4)Br,0.0,0.0
CC(C)(C)NC(=O)CSc1c(c(sn1)SCC(=O)NC(C)(C)C)C#N,,0.0
Cc1cc(=O)oc2c1ccc(c2)OCC(=O)NCCc3ccc(cc3)OC,,0.0
Cc1cc(c(n1c2ccccc2F)C)C(=O)CN3C(=O)C(NC3=O)CC(C)C,0.0,0.0
Cc1cccc(c1N(CC(=O)N(C)Cc2ccccc2)S(=O)(=O)C)C,0.0,0.0
Cc1ccc2c(c1)[nH]c(n2)C3CCCN3Cc4nc(no4)CCC(C)C,0.0,0.0
c1ccc2c(c1)n(c(=O)o2)CCC(=O)N3CCC(CC3)C(=O)N,0.0,0.0
c1ccc2c(c1)C(=O)N(C2=O)CCC(=O)Nc3ccc(cc3)F,0.0,0.0
COc1cc(ccc1NC(=O)CSCCC(=O)OC)S(=O)(=O)N2CCOCC2,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)O,1.0,1.0
Cc1c(nc(o1)c2cccs2)CS(=O)CC(=O)NCCc3ccc(c(c3)OC)OC,0.0,0.0
Cc1ccc(c(c1)NC(=O)c2ccc(cc2)OC(=O)C)NC(=O)COc3ccccc3,0.0,0.0
COC(=O)c1cc(cc(c1)N=Cc2c(c3ccccc3oc2=O)O)C(=O)OC,0.0,0.0
c1ccc(cc1)c2c(n3ccsc3n2)NC(=O)c4ccccc4,,0.0
c1ccnc(c1)N2CCN(CC2)C(=O)c3ccc(o3)CS(=O)c4cccc(c4)Cl,,0.0
Cc1ccccc1c2ccc(=O)n(n2)CC(=O)Nc3ccc(cc3)C(=O)N4CCCC4,0.0,0.0
c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4ccc(c(c4)O)F,1.0,1.0
Cc1c(c2ncc3c(n2n1)CC(CC3=O)c4ccco4)c5ccccc5,,0.0
Cc1cc(c(n1C)C)C(=O)COC(=O)c2cc(c(c(c2)OC)OC)NC(=O)c3ccco3,0.0,0.0
Cc1nc(cs1)CNC(=O)c2ccc(c(c2)OC3CCN(CC3)C(=O)C)OC,,0.0
Cc1c(cnc(c1Cl)C(C(F)(F)F)O)c2ccc3cc(ncc3c2)NC(=O)C4CC4F,1.0,1.0
CN(C)S(=O)(=O)c1cccc(c1)NC(=O)CON=C(c2ccccc2)N,0.0,0.0
Cn1c2ccsc2cc1C(=O)N3CCCC(C3)C(=O)NCc4cccs4,0.0,0.0
COCCCNC(=O)C1CCC(CC1)CNS(=O)(=O)c2ccc(cc2)OC,0.0,0.0
Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3c(onc3c4ccccc4)C,0.0,0.0
c1ccc(c(c1)c2ccc3cc(ncc3c2)Nc4ncccn4)Cl,,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)NC(=O)C5COCCO5,1.0,1.0
Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)CSc2ccccc2)N,0.0,0.0
c1cc(cc(c1)F)NC(=O)CSc2nnc(o2)c3ccncc3,0.0,0.0
CCc1ccc(cc1)c2nc(c(o2)C)CS(=O)CC(=O)NCc3cccnc3,,0.0
CC12CCC(=O)N1c3c4c5c(c(nc4sc3C(=O)N2)N6CCOCC6)CCCC5,0.0,0.0
Cc1ccccc1NS(=O)(=O)c2ccc(cc2)C(=O)NCC(c3ccco3)N(C)C,,0.0
Cc1ccc(nc1)N2C3C=CC(=CN3C(=NO2)c4cccc(c4)[N+](=O)[O-])C,0.0,0.0
Cc1ccc(cc1c2cc3cnc(cc3c(n2)CF)NC(=O)C4CC4)F,1.0,1.0
Cc1cc(nc2c1c(ccc2)O)Nc3cc(cc(c3)C(=O)OC)C(=O)OC,,0.0
c1cc(cc(c1)Cl)CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl,1.0,1.0
c1cc(ccc1NC(=O)c2cc(cc(c2)[N+](=O)[O-])[N+](=O)[O-])N3CCCCC3,0.0,0.0
c1ccc(cc1)C(Cn2c3c(cn2)c(ncn3)NCc4cccc(c4)F)Cl,1.0,1.0
Cc1ccc(cc1C)C(=O)CCC(=O)Nc2cccc(c2)C(F)(F)F,0.0,0.0
Cc1cc(c(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)O)F,,1.0
Cc1ccc(cc1)CCNc2c3cnn(c3nc(n2)SC)CC(c4ccccc4)Cl,1.0,1.0
Cc1ccncc1c2ccc3cc(ncc3c2)NC(=O)C4CCO4,1.0,1.0
c1ccc(cc1)c2nc3c4ccccc4oc3c(n2)NCC(=O)O,0.0,0.0
CCOC(=O)c1ccc(cc1)NC(=S)NCC(c2ccccc2)O,0.0,0.0
CCOC(=O)C(=Cc1ccc(cc1)N2CCN(CC2)Cc3ccccc3)C#N,0.0,0.0
CCOC(=O)C1CCCN(CC1)C(=O)c2cc(n(n2)C(C)(C)C)C,,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)NC(C)C)F,1.0,1.0
COc1ccc(c(c1)C(=O)C(=O)c2cc(ccc2OC)OC)OC,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CCOCC4)F,1.0,1.0
CC(C(=O)Nc1ccc(cc1)F)OC(=O)C2CC(=O)N(C2)c3ccccc3OC,0.0,0.0
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NCc4ccc(cc4)F,0.0,0.0
c1ccc(cc1)Cc2ccccc2OCC(=O)OCC(=O)Nc3cccnc3Cl,,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(C)C(F)(F)F)F,1.0,1.0
CCCc1nnc(s1)NC(=O)CCC(=O)N2CCN(CC2)CCOc3ccc(cc3)C,0.0,0.0
CC(C)CC(C(=O)OC)NC(=O)CCC1C(C(C(O1)n2ccc(=O)[nH]c2=O)O)O,,0.0
Cc1cc2c(s1)nc(n(c2=O)C)SCC(=O)c3cc4ccccc4o3,0.0,0.0
Cc1c(nc2ccccc2n1)CN3CCCC(C3)C(=O)c4ccc(c(c4)OC)OC,,0.0
COc1ccc(cc1)C(=O)Oc2ccc(=O)n(n2)c3ccccc3,0.0,0.0
CCN(CC)c1ccc(cc1)C=C(C#N)C(=O)c2ccc(cc2)Br,0.0,0.0
CN(C)C(=O)CCC(=O)N(C)CC1CCCN(C1)CCc2ccccc2OC,,0.0
COc1cc(ccc1NC(=O)c2ccco2)NC(=O)COc3ccccc3[N+](=O)[O-],,0.0
Cc1cc(c(c(c1C)S(=O)(=O)NCC(=O)Nc2ccc(cc2)F)C)C,0.0,0.0
Cc1ccccc1S(=O)Cc2ccc(o2)C(=O)N3CCN(CC3)C(=O)c4ccco4,0.0,0.0
COc1cc(cc(c1)OC)NC(=S)NCCCN2CCOCC2,0.0,0.0
c1ccc2c(c1)c(c[nH]2)C=Cc3nc4ccccc4c(=O)n3CCO,0.0,0.0
CN(CC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl)C(=O)C2CCC2,,0.0
CCOC(=O)C1CCCN(C1)C(=O)CSc2nnc3n2c(cc(n3)C)C,0.0,0.0
Cc1ccc(c(c1)Cn2c3ccn(c3cc2C(=O)OC(C)C)C)C,,0.0
Cc1cc(n2c(n1)c(cn2)C(=O)Nc3ccccc3C(=O)OC)C,0.0,0.0
CCOC(=O)c1c2c(sc1NC(=O)CNCCOC)CCCC2,0.0,0.0
Cc1ccc(cc1)N(CC(CN2CCOCC2)O)S(=O)(=O)c3ccc(cc3)[N+](=O)[O-],0.0,0.0
c1cc2c(cc(c(c2nc1)OC(=O)c3cccs3)CN4CCOCC4)Cl,,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4(CC4)C)F,1.0,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)N)C(=O)NC4(CCC4)C,1.0,1.0
c1ccnc(c1)N2CCN(CC2)C(=O)C=Cc3cccc(c3)Br,0.0,0.0
Cc1cccc(n1)N2C(C(=C(C2=O)O)C(=O)c3cccs3)c4ccccc4,0.0,0.0
CC1C(=O)N(c2ccccc2O1)CC(=O)N(Cc3ccccc3)Cc4ccccn4,0.0,0.0
c1cc(cc(c1)Cl)Cn2c(c(nn2)C(=O)Nc3ccc4c(c3)OCCO4)N,,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C(=O)N5CCOCC5,1.0,1.0
c1cc(cc(c1)Br)c2c(nc3c(n2)cccn3)c4cccc(c4)Br,0.0,0.0
CC(C)N(C(C)C)C(=O)N1CCC(CC1)c2nc(no2)c3ccncc3,0.0,0.0
COc1ccc(cc1OC)C(CC(=O)c2ccc(c(c2)OC)OC)C(=O)O,0.0,0.0
COC(=O)c1cc(cc(c1)NC(=S)NCc2ccc(cc2)Cl)C(=O)OC,,0.0
COCCCNC(=O)c1ccc(o1)CS(=O)(=O)c2ccc(cc2)Br,,0.0
CCCCN(CC(=O)NC(C)(C)C)C(=O)C(=O)Nc1ccc2c(c1)OCCO2,0.0,0.0
CN(C)N1C2=C(C(C(=C1N)C#N)c3ccccc3)C(=O)CCC2,0.0,0.0
CN(Cc1ccc(c(c1)OC)OC)Cc2[nH]c(=O)c3c(csc3n2)c4ccccc4,0.0,0.0
CC(=O)N(CCCc1ccc(cc1)C(C)(C)C)CCCN(C)C,0.0,0.0
COc1ccc(c2c1cccc2)OCc3cc(no3)C(=O)N4CCCC(C4)O,,0.0
c1ccc2c(c1)c(=O)[nH]c(n2)CSc3ncc(n3Cc4ccco4)c5ccc(cc5)F,0.0,0.0
CC(=O)NC(CCS(=O)(=O)C)C(=O)Nc1cccc2c1cccc2,0.0,0.0
COc1ccc(cc1)C(=O)NCc2ccc(cc2)c3nc4ccccc4s3,0.0,0.0
Cc1ccc(cc1)NC(=O)c2cc(ccc2F)S(=O)(=O)N3CCC4(CC3)OCCO4,0.0,0.0
Cc1ccnc(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4)CO,1.0,1.0
Cc1cc(c(o1)C)C(=O)N2CCCC(C2)N3CCN(CC3)c4ccc(cc4)F,0.0,0.0
Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4F)[S+](C)[O-],1.0,1.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)N=C4NC(CO4)(C)C)F,1.0,1.0
c1cc(cc(c1)F)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4,1.0,1.0
Cc1ccc(o1)CN2CCN(CC2CCO)Cc3ccc(cc3)O,0.0,0.0
CCOC(=O)C(C)n1cnc2c(c1=O)nnn2Cc3ccc(cc3)Cl,0.0,0.0
COc1ccc(cc1)CCCNC(=O)C2CCC(=O)N(C2)CCCN3CCCC3=O,,0.0
c1ccc(cc1)NN2C(C3(C2=O)CCCC3)c4ccc(cc4)Br,0.0,0.0
CCOc1ccccc1CNC(=O)CCCn2c(=O)c3cc4c(n3cn2)cco4,,0.0
CCN1CC2(C=CC(=O)C(C1)(C2CC(=O)c3ccccc3)[N+](=O)[O-])[N+](=O)[O-],0.0,0.0
c1ccc2c(c1)c3ccccc3n2CN4CCN(CC4)CCC#N,,0.0
Cc1ccc(cc1)S(=O)(=O)N2CC(=CCC2c3ccc(o3)C)C(=O)C,,0.0
CC(C)Sc1nc(c2cnn(c2n1)CC(c3ccccc3)Cl)Nc4cccc(c4)O,1.0,1.0
CC1(CCN1C(=O)C2CCCCC2)C(=O)Nc3ccc(c(c3)Cl)Cl,0.0,0.0
c1ccc(cc1)CCc2nnc(s2)NC(=O)c3ccccc3I,1.0,1.0
c1cc(cc(c1)[N+](=O)[O-])C(=O)N2CCCC(C2)C(=O)N3CCCCC3,0.0,0.0
Cc1ccc(c(c1)N2CCN(CC2)C(=O)CCCOc3cc(=O)n(c4c3cccc4)C)C,0.0,0.0
c1ccc2c(c1)c(=O)c(co2)C(=O)NCCCN3CCOCC3,,0.0
Cc1cccc(c1)NC(=O)Cn2c(c(nn2)C(=O)NCc3ccco3)N,0.0,0.0
CNC(=O)c1c2c(sc1NC(=O)C3=COCCO3)CN(CC2)C(=O)OC,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4(CC4)O)F,1.0,1.0
c1ccc(cc1)c2cnc(nc2)NN=Cc3ccc(cc3)[N+](=O)[O-],0.0,0.0
Cc1cc(cc(c1)N2C(=O)C(=Cc3cccn3c4ccccc4)C(=O)NC2=O)C,0.0,0.0
c1ccc(cc1)CCc2nnc(s2)NC(=O)c3ccc(cc3)I,1.0,1.0
CN(C)c1ccc(cc1)NC(=O)CN2CCC(CC2)C(=O)c3ccc(cc3)F,0.0,0.0
CCC1(C(=O)N(C(=O)N1)CC(=O)NC2CCCCCC2)c3ccc(cc3)Cl,0.0,0.0
CC(C)NC(=O)Cn1cc(c2c1cccc2)C(=O)COc3ccccc3,0.0,0.0
CCN(C1CCS(=O)(=O)C1)C(=O)CSc2nnc(n2N)Cc3cccc4c3cccc4,0.0,0.0
Cc1ccc(cc1c2ccc3cc(ncc3c2)Nc4cccc(n4)OC)F,1.0,1.0
COc1ccc(cc1)S(=O)(=O)Nc2c3ccccc3nc(=O)n2c4ccccc4,,0.0
CCOC(=O)CC(c1ccccc1Cl)NC(=O)Cc2ccccc2,0.0,0.0
c1cc(sc1)S(=O)(=O)N2CCN(CC2)CC(=O)N3CCCCC3,,0.0
c1ccc(cc1)CS(=O)(=O)CCC(=O)NCc2ccc(cc2)S(=O)(=O)N,0.0,0.0
CC(C(=O)NC1(CCCCC1)C#N)OC(=O)Cn2cnc3c2c(=O)n(c(=O)n3C)C,0.0,0.0
c1ccc(cc1)CN2CCN(CC2CCO)Cc3cccn3c4ncccn4,0.0,0.0
COc1ccc(cc1)c2csc(n2)NC3c4ccccc4C(=O)O3,0.0,0.0
Cc1c(cncc1F)c2ccc3cc(ncc3c2)NC(=O)C4CC4,1.0,1.0
CCOC(=O)NC1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)SC)OC)OC)OC,0.0,0.0
Cc1cccc(c1)NC(=O)c2ccccc2NC(=O)c3ccco3,,0.0
c1ccc(c(c1)c2ccc3cc(ncc3n2)Nc4cccc(c4)CO)Cl,1.0,1.0
CC(C)(C)OC(=O)N1C(CC(=O)C=C(O1)c2ccc(cc2)OC)COCc3ccccc3,0.0,0.0
CC1CCCCC1NC(=O)C2CCC(CC2)CNS(=O)(=O)c3ccc(cc3)F,0.0,0.0
CC(c1ccc(cc1)Br)N2CC34C=CC(O3)C(C4C2=O)C(=O)O,0.0,0.0
CCC(=O)c1ccc(cc1)OCC(CN2CCN(CC2)c3ccccn3)O,0.0,0.0
CN(Cc1ccon1)C(=O)CC2C(=O)NCCN2Cc3ccccc3OC,0.0,0.0
CCn1c2ccccc2c3c(c1=O)cc(s3)C(=O)NCCCN(CC)CC,,0.0
CC(=O)Nc1ccc(cc1)NC(=O)C2CCN(CC2)S(=O)(=O)c3ccc(cc3)SC,0.0,0.0
