smiles,CMPD_CHEMBLID,CYP3A4,hERG_pIC50
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5ccc(OCC(F)(F)F)nc5,CHEMBL1084879,,5.82
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5ccccc5,CHEMBL1084878,,5.80
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4onc(c4C)c5ccc(Cl)cc5,CHEMBL1085641,,5.70
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc5nc6ccccc6n5c4C,CHEMBL1085142,,5.76
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N,CHEMBL351231,,5.80
C[C@@H]1CCCN1CCCOc2ccc(cc2)C3=CC(=O)NN=C3,CHEMBL1813065,,5.00
C[C@@H]1CN(C[C@H](C)[C@@]1(O)c2c(F)cccc2F)C(=O)[C@@H]3CN(C[C@H]3c4ccc(F)cc4F)C(C)(C)C,CHEMBL1092550,,8.30
C[C@@H]1CN(C[C@H](C)[C@@]1(O)c2ccccc2)C(=O)[C@@H]3CNC[C@H]3c4ccc(F)cc4F,CHEMBL1092209,,8.18
C[C@@H]1CN(C[C@H](C)[C@@]1(O)c2ccccc2)C(=O)[C@H]3CN(C[C@@H]3c4ccc(F)cc4F)c5ccccn5,CHEMBL1089103,,8.33
C[C@@H]1CN(C[C@H](C)O1)c2nc(N3CCOC[C@@H]3C)c4ccc(nc4n2)c5ccccc5,CHEMBL2336331,,5.40
C[C@@H]1CN(Cc2ccc(c(CN3CCOCC3)c2)c4cccc(Oc5ncc(F)cc5C(=O)N[C@@H]6CC[C@@H](CC6)NC(=O)c7nc(C)cs7)c4)C[C@H](C)N1,CHEMBL3288029,,4.70
C[C@@H]1CN(Cc2ccc(cc2)C(C)(C)C(=O)N3CCC(CC3)Nc4ccc(F)cc4)C[C@H](C)N1,CHEMBL489479,5.33,
C[C@@H]1CN(Cc2ccc(cc2)c3cccc(Oc4ncc(F)cc4C(=O)N[C@@H]5CC[C@@H](CC5)NC(=O)c6cc7ccccn7n6)c3)C[C@H](C)N1,CHEMBL3288010,6.40,
C[C@@H]1CN(Cc2ccc(cc2)c3ccccc3C(=O)N4CCC(CC4)C(=O)c5ccc(F)cc5)C[C@H](C)N1,CHEMBL480210,5.32,
C[C@@H]1CN(Cc2ccc(cc2)c3ccccc3CN(C)C(=O)COc4ccc(F)cc4)C[C@H](C)N1,CHEMBL464909,5.14,
C[C@@H]1CN(Cc2ccc(cc2)c3cccnc3C(=O)N4CCC(CC4)Nc5ccc(F)cc5)C[C@H](C)N1,CHEMBL473921,4.70,
C[C@@H]1CN(CCN1)c2nc(Nc3ccncn3)c4c(n2)c(C)nn4CCOCC(F)(F)F,CHEMBL1098752,,6.05
C[C@@H]1CN(CCN1C(=O)C23CC4CC(CC(C4)C2)C3)c5cccnc5C#N,CHEMBL2397347,5.16,
C[C@@H]1CN(CCN1c2ncc(OCc3ccc(C[S+](C)[O-])cc3F)cn2)c4onc(n4)C(F)(F)F,CHEMBL3358007,,4.55
C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)C#N)cn2)c4oc(nn4)C(F)(F)F,CHEMBL3357999,,4.96
C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)n4cnnn4)cn2)c5oc(nn5)C(F)(F)F,CHEMBL3358000,,5.24
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C(F)(F)F,CHEMBL2086693,,5.12
C[C@@H]1CN(CCN1CCc2cccc3N(C)C(=O)COc23)c4cc(F)cc5nc(C)ccc45,CHEMBL513875,,5.50
C[C@@H]1CN(CCN1CCCc2cccc3N(C)C(=O)COc23)c4cc(F)cc5nc(C)ccc45,CHEMBL470217,,5.50
C[C@@H]1COC(=O)[C@H](C)NC(=O)C\C=C/[C@@H](C)[C@H](COC1=O)NS(=O)(=O)c2ccc(C)cc2,CHEMBL1521010,5.40,
C[C@@H]1COC(=O)N[C@@H](C)C(=O)C\C=C/[C@@H](C)[C@@H](COC(=O)C\C=C/1)NS(=O)(=O)c2ccc(C)cc2,CHEMBL1554070,5.50,
C[C@@H]1O[C@@H](C[C@H](O)[C@@H]1O)O[C@@H]2CC[C@@]3(C=O)[C@H]4CC[C@@]5(C)[C@H](CC[C@@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6,CHEMBL1551151,4.80,
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC(=O)\C=C\c5ccc(O)c(O)c5)[C@H](O)[C@H](O)[C@H]1O,CHEMBL510539,5.10,
C[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](O)[C@H](OC(=O)C)[C@H]1OC(=O)C,CHEMBL240954,4.69,
C[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](OC(=O)C)[C@H](O)[C@H]1O,CHEMBL469431,4.23,
C[C@@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)[C@H](OC(=O)C)[C@H](O)[C@H]1OC(=O)C,CHEMBL471074,4.50,
C[C@@H]1O[C@@H]2C3=C(C1[C@H]4[C@H](C)OC=C5[C@H](O)[C@H]6O[C@H]6\C(=N/OCc7ccccc7)\[C@@]245)C(=O)[C@H]8O[C@@H]8[C@H]3O,CHEMBL1514182,5.40,
C[C@]1(C[C@H]1C2CCCCC2)C(NC(=O)c3cccs3)c4ccc(cc4)c5ccccc5,CHEMBL1370043,4.70,
C[C@]1(CCCN1c2nc(Nc3cc([nH]n3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,CHEMBL575448,5.16,
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1200585,4.80,
C[C@]12[C@@H]3CC[C@H](O3)[C@]1(C)C(=O)OC2=O,CHEMBL1314862,5.10,
C[C@]12C[C@H](CC(C1)c3ccccc3)N(CCN4CCN(C4=O)c5cccc(Cl)c5)C2,CHEMBL551927,,7.20
C[C@]12CC[C@H](C1)C(C)(C)[C@@H]2OC(=O)c3ccccc3C(=O)O,CHEMBL1520907,5.40,
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,CHEMBL1078384,4.80,
C[C@]12Cc3cn4c(nc3C=C1CC[C@H]5[C@@H]2CC[C@@]6(C)[C@H]5CC[C@@]6(O)C#N)nc7ccccc47,CHEMBL1320743,7.50,
C[C@]12Cc3cnoc3C=C1CC[C@H]4[C@H]2CC[C@]5(C)[C@H]4CC[C@@]5(O)C#C,CHEMBL1551576,5.30,
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@]4(O)C(=O)CO,CHEMBL253144,7.60,
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,CHEMBL389621,4.70,
C[C@]12CCC3C(CCc4cc(O)ccc34)C1CC[C@]2(O)C#C,CHEMBL1367486,4.60,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](N)c2ccccc2)C(=O)Nc3ccc4ccccc4c3,CHEMBL1453749,5.10,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)c2cc(C)on2)c3ccccc3)C(=O)Nc4ccc5ccccc5c4,CHEMBL1364377,5.50,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)c2ccccc2)c3ccccc3)C(=O)Nc4ccc5ccccc5c4,CHEMBL1417303,5.60,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCc4cc(C)n(C)n4,CHEMBL1565342,5.60,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCc4ccccc4,CHEMBL1437414,5.10,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCc4nc5ccccc5[nH]4,CHEMBL1610944,6.00,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCCc4c[nH]c5ccccc45,CHEMBL1328910,5.50,
C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)O,CHEMBL1363413,4.80,
C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3ccc(F)cc3,CHEMBL237336,,5.96
C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)c2cc(C)nn2C)c3ccccc3)C(=O)Nc4ccc5ccccc5c4,CHEMBL1363234,6.10,
C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)c2cc(C)on2)c3ccccc3)C(=O)Nc4ccc5ccccc5c4,CHEMBL1408013,5.10,
C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)c2ccccc2)c3ccccc3)C(=O)Nc4ccc5ccccc5c4,CHEMBL1394640,5.00,
C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)Oc2ccc(F)cc2)c3ccccc3)C(=O)Nc4ccc5ccccc5c4,CHEMBL1319785,6.10,
C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCc4cc(C)n(C)n4,CHEMBL1318571,5.80,
C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)OCc2ccccc2)c3ccccc3)C(=O)NCc4ccccn4,CHEMBL1453137,5.30,
C[C@H](C1=C(CCN(C)C)Cc2cc(C)ccc12)c3cnccn3,CHEMBL1092663,,5.29
C[C@H](C1=C(CCN(C)C)Cc2cc(C)ccc12)c3nccs3,CHEMBL1090528,,6.21
C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c3cnccn3,CHEMBL556506,,5.85
C[C@H](C1=C(CCN(C)Cc2ccccn2)Cc3ccccc13)c4cnccn4,CHEMBL1669424,5.32,
C[C@H](C1=C(CCN(C)Cc2cccs2)Cc3ccccc13)c4cnccn4,CHEMBL1669419,5.74,
C[C@H](C1=C(CCN(C)Cc2nccn2C)Cc3ccccc13)c4cnccn4,CHEMBL1669423,5.81,
C[C@H](C1=C(CCN(C)Cc2nccs2)Cc3ccccc13)c4cnccn4,CHEMBL1669420,5.55,
C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(=O)N)NCCOc3ccccc3OCC(F)(F)F,CHEMBL24778,,4.60
C[C@H](CNCCc1ccc2[nH]cnc2c1)c3c([nH]c4ccc(cc34)C(C)(C)C(=O)N5CC6CCC5CC6)c7cc(C)cc(C)c7,CHEMBL168538,7.00,
C[C@H](CO)CCC1=C(C)[C@H]2[C@@H](C[C@@H]3[C@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@@H]4CC(=O)[C@@]23C)O1,CHEMBL1377877,5.40,
C[C@H](CO)NC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc2ccccc2)c3ccccc3,CHEMBL1567477,5.40,
C[C@H](CO)NC(=O)[C@H]1C[C@@H]1[C@H](NP(=O)(c2ccccc2)c3ccccc3)c4ccccc4,CHEMBL1367652,5.10,
C[C@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,CHEMBL1315945,4.80,
C[C@H](N)COc1c(C)cccc1C,CHEMBL146855,6.00,
C[C@H](N1C(=O)[C@H]2CC[C@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/OCCCC#C)[C@@H]2C1=O)c4ccccc4,CHEMBL1512379,5.40,
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c2ccccc2)c3ccc(cc3)C4=CC(=O)N(CC(F)(F)F)C=C4,CHEMBL3664672,4.75,
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c2ccccc2)c3ccc(cc3)C4=CC(=O)N(CCF)C=C4,CHEMBL3664707,4.48,
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c2ccccc2)c3ccc(cc3)C4=CN(CC(F)(F)F)C(=O)C=C4,CHEMBL3664673,4.55,
C[C@H](N1CC[C@@](CCC(=O)N)(OC1=O)c2ccccc2)c3ccc(cc3)c4ccc(F)cc4,CHEMBL3645524,4.85,
C[C@H](N1CC[C@@](CCCN)(OC1=O)c2ccc(F)cc2)c3ccc(cc3)c4ccc(F)cc4F,CHEMBL1829779,5.70,
C[C@H](N1CC[C@@](CCCNC(=O)N)(OC1=O)c2ccc(F)cc2)c3ccc(cc3)c4ccc(F)cc4F,CHEMBL1829780,5.40,
C[C@H](N1CC[C@@](CCNS(=O)(=O)N)(OC1=O)c2ccc(F)cc2)c3ccc(cc3)c4ccc(F)cc4F,CHEMBL1829776,4.92,
C[C@H](N1CC[C@@](CCO)(OC1=O)c2ccc(F)cc2)c3ccc(OC(F)F)cc3,CHEMBL3645527,4.71,
C[C@H](N1Cc2cncn2C(C[C@@H](O)c3ccccc3)S1(=O)=O)c4ccc(Cl)cc4,CHEMBL1209695,6.05,
C[C@H](NC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N)c2ccccc2,CHEMBL261557,5.50,
C[C@H](NC[C@H](O)CP(=O)(O)CC1CCCCC1)c2ccc(Cl)c(Cl)c2,CHEMBL1213187,4.50,
C[C@H](O\N=C(/C)\CCN1CCc2nc(c3ccccc3)c(cc2C1)c4ccccc4)c5onc(c5)c6c(C)cc(C)cc6C,CHEMBL1476084,5.40,
C[C@H](O\N=C(/C)\CCN1CCCCc2nc(C)c(C)cc12)c3cn(nn3)[C@H](CO)Cc4ccccc4,CHEMBL1535403,5.30,
C[C@H](ON=C(C)C)c1onc(c1)c2c(C)cc(C)cc2C,CHEMBL1409756,5.50,
C[C@H]1C[C@@H](Nc2ccccc2)c3cc(ccc3N1C(=O)C)c4ccc(CN5CCCCC5)cc4,CHEMBL3353992,5.00,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,CHEMBL123292,4.80,
C[C@H]1C[C@H]2[C@H]3CC[C@@H](C(=O)C)[C@]3(C)C[C@@H](O)[C@@H]2[C@]4(C)CCC(=O)C=C14,CHEMBL1520025,5.10,
C[C@H]1CC[C@@]2(NC1)O[C@@H]3C[C@@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@@H]5CC[C@]4(C)[C@H]3[C@@H]2C,CHEMBL1485302,5.50,
C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,CHEMBL450613,5.40,
C[C@H]1CCCN1[C@H]2CCN(C2)c3ccc(NC(=O)C4CCOCC4)c(C)c3,CHEMBL2441636,,4.72
C[C@H]1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4cc(F)cc(F)c4.OC=O,CHEMBL392713,,4.90
C[C@H]1CN(CCN1)C(=O)[C@H](Cc2ccc(Cl)cc2Cl)NC(=O)C3(CC3)c4ccc(Cl)cc4Cl,CHEMBL2163837,6.40,
C[C@H]1CN(CCN1c2ncc(cc2F)C(F)(F)F)S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C,CHEMBL480016,6.50,
C[C@H]1CN(CCN1c2nncc3cc(ccc23)c4c(C)ccc5c(NC6CC6)noc45)C(=O)C,CHEMBL495290,5.38,
C[C@H]1COC(=O)C\C=C/[C@@H](C)[C@H]2O[C@H](COC(=O)C\C=C/1)[C@@H](O)C=C2,CHEMBL1551021,5.30,
C[C@H]1N(CC2=NCCN2)Cc3ccccc13,CHEMBL1358659,4.50,
C[C@H]1N(CCn2c1nnc2c3csc(C)n3)C(=O)c4ccc(cc4)c5cccs5,CHEMBL3422010,4.30,4.62
C[C@H]1N(CCn2c1nnc2c3nc(C)cs3)C(=O)c4ccc(cc4)c5cccs5,CHEMBL3422016,4.96,4.77
C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(Cl)cc4,CHEMBL3608687,,4.18
C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccccc4,CHEMBL3608740,4.51,4.30
C[C@H]1SC(=N[C@]2(CO[C@H](C[C@@H]12)c3onc(C)c3)c4ccc(F)cc4F)N,CHEMBL3422242,,5.68
C[N+](C)(C)CCC(=O)c1cccc2ccccc12,CHEMBL1358898,6.70,
C[N+]1(C)[C@@H]2CC[C@H]1CC(C2)OC(=O)c3c[nH]c4ccccc34,CHEMBL1433396,5.10,
C[N+]1(C)CCO[C@](O)(C1)c2ccc(cc2)c3ccc(cc3)[C@]4(O)C[N+](C)(C)CCO4,CHEMBL1550935,6.90,
C[N+]1(CCc2ccccc2)CCC(CC1)C(=O)c3ccc(Cl)cc3,CHEMBL3590458,,7.32
C[n+]1c(cccc1C#Cc2ccc(cc2)c3ccc(Cl)cc3)C#Cc4ccc(cc4)c5ccc(Cl)cc5.[O-]S(=O)(=O)C(F)(F)F,CHEMBL3590501,,7.15
C[n+]1c(cccc1C#Cc2ccc(cc2)c3ccc(O)cc3)C#Cc4ccc(cc4)c5ccc(O)cc5.[O-]S(=O)(=O)C(F)(F)F,CHEMBL3590500,,6.82
C[n+]1c(cccc1C#Cc2ccccc2)C#Cc3ccccc3,CHEMBL2325210,,6.26
C[S+]([O-])c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)[S+](C)[O-],CHEMBL3355633,,4.92
C\C(=C/C(=O)c1ccc(Br)cc1)\NCc2ccc3OCOc3c2,CHEMBL3196775,5.60,
C\C(=C/C=C/C(=C/C(=O)Nc1ccc(O)cc1)/C)\C=C\C2=C(C)CCCC2(C)C,CHEMBL7301,4.80,
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,CHEMBL986,4.80,
C\C(=C/COc1c2C=CC(=O)Oc2cc3occc13)\CC[C@@H](O)C(C)(C)O,CHEMBL1079119,5.80,
C\C(=C/COc1c2C=CC(=O)Oc2cc3occc13)\CCC(OC(C)(C)C(O)CC\C(=C\COc4c5C=CC(=O)Oc5cc6occc46)\C)C(=C)C,CHEMBL1743356,6.51,
C\C(=C\C=O)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,CHEMBL1579130,4.50,
C\C(=N/N1CCN(CC1)C2c3ccccc3c4ccccc24)\c5ccncc5,CHEMBL3212521,6.00,
C\C(=N/NC(=O)c1ccc(Br)cc1)\c2ccccc2,CHEMBL3189672,4.80,
C\C(=N/NC(=O)c1ccc(Cl)cc1)\c2ccc(Br)s2,CHEMBL3213682,4.85,
C\C(=N/NC(=O)c1cccc(c1)S(=O)(=O)N2CCOCC2)\c3cc(Cl)ccc3O,CHEMBL3104250,5.58,
C\C(=N/NC(=O)c1ccccc1N)\CC(=O)Nc2cccc3CCCCc23,CHEMBL3198645,5.45,
C\C(=N/NC(=O)COc1ccc(cc1)[N+](=O)[O-])\C(C)(C)C,CHEMBL3214150,4.55,
C\C(=N/NC(=S)Nc1ccc(F)cc1)\C2CC2,CHEMBL1981379,4.85,
C\C(=N/OC[C@@H](O)COCc1occc1)\CCN2CCCCc3nc(C)c(C)cc23,CHEMBL1455203,5.40,
C\C(=N\NS(=O)(=O)c1ccc(C)cc1)\c2cccc(NC(=O)c3cccc(Cl)c3)c2,CHEMBL3198835,5.85,
C\C(=N\OC[C@@H](O)COCc1occc1)\CCC(=O)OC[C@@H]2O[C@@H](C=C[C@@H]2Oc3ccc(C)cc3)C#Cc4ccccc4,CHEMBL1493851,5.50,
C\C\1=C/CC(C)(C)\C=C\C(=O)\C(=C\[C@H](O)C1)\C,CHEMBL469850,4.45,
C\C=C(/C)\C(=O)OC1C(OC(=O)C)C(C)(C)Oc2ccc3C=CC(=O)Oc3c12,CHEMBL1376728,4.60,
C\C=C(\C)/C(=O)OC1Cc2c(OC1(C)C)ccc3C=CC(=O)Oc23,CHEMBL1321343,4.80,
C\C=C\c1cc(cc(COCC2(CCN(C)CC2)c3ccc(F)cc3)n1)C(F)(F)F,CHEMBL2333635,,4.89
C\N=C(\NCCSCc1csc(N=C(N)N)n1)/NC#N,CHEMBL269646,4.80,
C=CC(=O)OCCCCCCOC(=O)C=C,CHEMBL1530684,4.60,
C=CCc1ccc2OCOc2c1,CHEMBL242273,5.50,
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,CHEMBL1327450,5.00,
C=CCN1C=Nc2scc(c3ccccc3)c2C1=O,CHEMBL1405151,5.35,
C=CCNC(=O)c1csc(n1)c2ccccc2,CHEMBL1349528,4.55,
C=CCOC(=O)\C(=C/c1cccc2ccccc12)\NC(=O)c3ccccc3,CHEMBL1584188,6.70,
C=CCSc1nc(Oc2ccccc2)c3sccc3n1,CHEMBL1505390,5.00,
C=CCSSCC=C,CHEMBL366603,4.60,
C=CCSSSCC=C,CHEMBL123040,4.40,
C1CC(CCN1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,CHEMBL2069509,,5.29
c1cc(ccn1)c2sc(c3ccncc3)c(c4ccncc4)c2c5ccncc5,CHEMBL472994,6.50,
C1CC(CCN1)Nc2ncnc3ccc(cc23)c4ccc5OCOc5c4,CHEMBL1438748,4.60,
C1CC(CCN1)Nc2ncnc3ccc(cc23)c4cccnc4,CHEMBL1494452,4.90,
C1CC(CCO1)[C@@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,CHEMBL2069503,,6.14
C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(cc6)c7ccccc7,CHEMBL3775414,,7.77
C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,CHEMBL2069502,,6.42
C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccn6,CHEMBL3775418,,5.40
C1CC2(CCN1)CCN(CC2)c3ncccn3,CHEMBL1609440,4.70,
C1CC2(CCN1)CN(C2)c3ccc(cc3)c4ccccc4,CHEMBL1397914,4.60,
C1Cc2c([nH]c3ccccc23)[C@H](N1)c4ccccc4,CHEMBL1355855,5.50,
C1CCC(C1)n2c3cnccc3c4cnc(Nc5ccc(cn5)N6CCNCC6)nc24,CHEMBL3237442,6.26,
C1CCC(CC1)c2c[nH]c(n2)C3Cc4c([nH]c5ccccc45)C(N3)C6CCOCC6,CHEMBL3775580,,6.87
c1ccc(cc1)c2c3ccccc3[nH]c4nc5ccccc5c24,CHEMBL1489353,5.00,
C1CCC(CC1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccncc6,CHEMBL3582314,,7.05
C1CCC2(CC1)Cc3ccccc3c4nnc(c5cccnc5)n24,CHEMBL1598771,6.00,
c1ccc2[nH]c(nc2c1)c3cscn3,CHEMBL625,4.40,
c1ccc2c(c1)ccc3ncccc23,CHEMBL1565107,4.50,
C1CCCC(CC1)N2CNC(=NC2)Nc3nc4ccccc4s3,CHEMBL1417581,5.10,
C1CCN(C1)[C@H]([C@@H](N2CCCC2)c3ccccc3)c4ccccc4,CHEMBL2152524,4.90,4.50
C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,CHEMBL279556,4.60,
C1CCN(CC1)C2CCN(CC2)c3nc4cnc(cc4s3)c5cncnc5,CHEMBL575234,,5.19
C1CN(CC2(C1)CCNCC2)c3ccncc3,CHEMBL1437088,4.90,
C1CN(CCN1)c2nc(nc3ccccc23)c4cccnc4,CHEMBL1590818,4.50,
C1CN(CCN1)c2ncnc3ccc(cc23)c4cccnc4,CHEMBL1590132,4.90,
C1CN(CCO1)c2nc(nc3ccccc23)c4cocc4,CHEMBL1475428,5.20,
C1CN=C(NC(C2CC2)C3CC3)O1,CHEMBL289480,4.80,
C1CN2CCC1[C@@]3(C2)Cc4cc(cnc4O3)c5cocc5,CHEMBL2151438,,5.80
C1CNC[C@@]2(C1)CCN(C2)C(c3ccccc3)c4ccccc4,CHEMBL1490998,5.10,
C1CNC[C@@]2(C1)CCN(C2)c3ccccn3,CHEMBL1517885,4.80,
c1cncc(c1)c2cc(ncn2)n3ccnc3,CHEMBL1356808,5.80,
c1cncc(c1)c2cccnc2,CHEMBL179763,4.19,
C1Oc2ccc(cc2O1)[C@@H]3OC[C@@H]4[C@H]3CO[C@@H]4c5ccc6OCOc6c5,CHEMBL1572261,6.10,
C1Oc2ccc(cc2O1)C(Sc3ccccc3)Sc4ccccc4,CHEMBL1602926,5.60,
C1Oc2ccc(cc2O1)c3cc(ncn3)n4ccnc4,CHEMBL1554579,6.30,
C1Oc2ccc(cc2O1)c3nc(Nc4ccccc4)c5ccccc5n3,CHEMBL1396384,5.30,
C1Oc2ccc(cc2O1)c3nccc(n3)n4ccnc4,CHEMBL1355408,6.20,
C1Oc2ccc(cc2O1)C3OCC4[C@@H]3COC4c5ccc6OCOc6c5,CHEMBL1591714,7.10,
CC#CC(CC(=O)O)c1ccc(Oc2ccc(cc2OC(F)F)C(F)(F)F)cc1F,CHEMBL1777855,,4.60
CC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(CN5CCN(C)CC5)ccc34,CHEMBL223943,,5.85
CC#Cc1cncc(c1)c2cc(ccc2O)C3(N=C(C)C(=N3)N)C4CC4,CHEMBL2180014,,4.61
CC#Cc1cncc(c1)c2ccc3OCC4(COC4)C5(CSC(=N5)N)c3c2,CHEMBL3703268,,5.22
CC#CCN1C(=O)N(Cc2cc(Cl)c3ccccc3n2)C(=O)C=C1N4CCC[C@@H](N)C4,CHEMBL2425895,4.85,
CC#CCN1C(=O)N(Cc2ccc3ccc(F)cc3n2)C(=O)C=C1N4CCC[C@@H](N)C4,CHEMBL2425894,4.26,
CC#CCn1c(N2CCCNCC2)c(C#N)c3N(C)C(=O)N(Cc4ncc5ccccc5c4C#N)C(=O)c13,CHEMBL1951416,,4.92
CC#CCOC(=O)c1c(C)nc2sc3C[C@H](O)CCc3c2c1N,CHEMBL1318470,5.50,
CC([C@H](N)C(=C1CCCC1)F)c2onc(n2)c3ccc(cc3Cl)S(=O)(=O)C.OC(=O)C(F)(F)F,CHEMBL257023,,4.72
CC(=C(c1ccncc1)c2ccc(cc2)c3ccc(O)c(O)c3)C,CHEMBL1172847,6.33,
CC(=C(c1ccncc1)c2ccc(cc2)c3cccc(N)c3)C,CHEMBL1173326,5.88,
CC(=C)c1oc2cc(O)c(cc2c1)C(=O)C,CHEMBL503938,4.50,
CC(=C)CN1CC[C@@]23[C@H]4Oc5c(O)ccc(C[C@H]1[C@@]2(O)Cc6c4[nH]c7ccccc67)c35,CHEMBL1524541,4.50,
CC(=C[C@@H](NP(=O)(c1ccccc1)c2ccccc2)c3ccccc3)CO[Si](c4ccccc4)(c5ccccc5)C(C)(C)C,CHEMBL1397279,5.70,
CC(=C1[C@H]2C(=C(C1=O)c3ccccc3)CN4C(=O)N(CCc5ccccc5)C(=O)[C@]24Cc6ccc(cc6)C(F)(F)F)C,CHEMBL1433726,5.00,
CC(=C1[C@H]2C(=C(C1=O)c3ccccc3)CN4C(=O)N(CCc5ccccc5)C(=O)[C@]24Cc6ccccc6)C,CHEMBL1331112,5.30,
CC(=CCC[C@@](C)(OC(=O)C)C1CCC(=CC1)C)C,CHEMBL1591425,4.50,
CC(=CCC[C@](C)(O)C1CCC(=CC1)C)C,CHEMBL1561544,4.40,
