Age, Workclass, Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours per week, Country
47,Private,Associates,Never-Married,Service,Not-in-family,White,Male,0,0,40,United-States
55,Local-gov,Dropout,Married,Admin,Husband,White,Male,0,0,40,United-States
53,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
17,Private,Dropout,Never-Married,Service,Other-relative,White,Male,0,0,48,Latin-America
30,Private,High School grad,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,40,United-States
49,Private,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,60,United-States
19,Private,High School grad,Never-Married,Sales,Unmarried,Black,Male,0,0,30,Latin-America
45,Private,High School grad,Married,Service,Husband,Black,Male,0,0,40,United-States
26,Private,Associates,Never-Married,Sales,Not-in-family,White,Male,0,0,40,United-States
38,Private,Associates,Married,Blue-Collar,Husband,White,Male,7298,0,40,United-States
36,State-gov,High School grad,Married,Other,Husband,White,Male,7298,0,40,United-States
33,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,20,United-States
22,State-gov,High School grad,Never-Married,Other,Own-child,Black,Female,0,0,40,United-States
43,Self-emp-not-inc,Bachelors,Never-Married,Sales,Not-in-family,White,Male,0,0,42,United-States
67,?,Dropout,Married,?,Husband,White,Male,0,0,8,United-States
30,?,Associates,Separated,?,Unmarried,White,Female,0,0,40,United-States
56,Private,Associates,Separated,Service,Not-in-family,White,Male,0,0,25,Other
31,Private,Bachelors,Never-Married,Professional,Own-child,White,Male,0,0,25,United-States
33,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,40,United-States
26,Private,High School grad,Married,Service,Husband,White,Male,0,0,40,United-States
33,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,40,United-States
46,Local-gov,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,30,United-States
59,?,Bachelors,Married,?,Husband,White,Male,0,0,40,United-States
38,Federal-gov,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
65,Private,Dropout,Widowed,Service,Unmarried,Other,Male,0,0,40,United-States
40,Private,Associates,Married,Other,Husband,White,Male,0,0,40,United-States
42,Private,High School grad,Married,Admin,Wife,White,Female,0,0,35,United-States
26,Self-emp-not-inc,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,Euro_2
36,Private,Dropout,Married,Service,Wife,White,Female,0,0,24,United-States
62,Private,Masters,Married,Professional,Husband,White,Male,0,0,40,United-States
43,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
43,Private,Bachelors,Separated,White-Collar,Not-in-family,White,Male,0,1564,45,United-States
22,Private,High School grad,Separated,Sales,Not-in-family,White,Male,0,0,55,United-States
28,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
56,Self-emp-not-inc,High School grad,Married,Sales,Husband,White,Male,0,0,45,United-States
22,Private,Associates,Never-Married,Sales,Not-in-family,White,Female,0,0,15,United-States
57,Private,Bachelors,Separated,White-Collar,Not-in-family,White,Female,0,0,45,United-States
39,Private,High School grad,Separated,Sales,Unmarried,White,Female,0,0,40,United-States
26,Federal-gov,High School grad,Never-Married,Admin,Unmarried,White,Female,0,0,15,United-States
17,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,10,United-States
40,State-gov,Associates,Married,Blue-Collar,Husband,White,Male,0,0,38,United-States
45,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,40,United-States
44,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States
20,Local-gov,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,10,United-States
33,Private,High School grad,Married,Blue-Collar,Wife,White,Female,0,0,40,United-States
23,Private,High School grad,Never-Married,Sales,Not-in-family,White,Male,0,0,40,United-States
46,Self-emp-not-inc,Masters,Separated,White-Collar,Not-in-family,White,Male,0,0,30,United-States
38,Private,High School grad,Married,Sales,Husband,White,Male,0,0,50,United-States
54,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
46,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Female,0,2339,45,United-States
25,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
46,Private,High School grad,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
36,Local-gov,High School grad,Married,Blue-Collar,Wife,White,Female,0,0,40,United-States
23,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,25,United-States
29,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
44,Private,High School grad,Married,Admin,Wife,White,Female,0,2415,6,United-States
19,Private,High School grad,Never-Married,Admin,Own-child,White,Female,0,0,16,United-States
19,Private,High School grad,Never-Married,Service,Other-relative,White,Female,0,0,40,United-States
35,Private,High School grad,Married,Service,Wife,White,Female,0,0,40,United-States
27,Private,Bachelors,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,United-States
46,Self-emp-not-inc,Associates,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
34,State-gov,Bachelors,Married,White-Collar,Husband,White,Male,7688,0,45,?
34,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,35,United-States
44,Private,High School grad,Married,Other,Husband,White,Male,0,0,40,United-States
45,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,United-States
20,?,High School grad,Never-Married,?,Other-relative,White,Female,0,0,35,United-States
25,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,55,United-States
52,Self-emp-inc,Bachelors,Married,White-Collar,Husband,White,Male,0,0,50,United-States
20,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
28,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,40,United-States
50,State-gov,Bachelors,Married,Other,Husband,White,Male,0,0,40,United-States
34,Private,Associates,Separated,Other,Not-in-family,White,Female,0,0,64,United-States
28,Private,Dropout,Married,Blue-Collar,Husband,Other,Male,0,2179,40,Latin-America
41,Private,Masters,Married,White-Collar,Husband,White,Male,0,1977,65,United-States
28,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
46,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,25,United-States
28,?,High School grad,Married,?,Wife,White,Female,0,1887,40,United-States
32,Private,High School grad,Married,White-Collar,Husband,White,Male,0,0,50,United-States
41,Local-gov,High School grad,Separated,Service,Not-in-family,Black,Female,0,0,24,United-States
24,Private,High School grad,Never-Married,Blue-Collar,Unmarried,Black,Female,0,0,40,United-States
33,Private,High School grad,Separated,White-Collar,Unmarried,White,Female,0,0,40,United-States
46,Private,Doctorate,Married,White-Collar,Husband,White,Male,15024,0,60,United-States
31,State-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
35,Private,Dropout,Separated,Blue-Collar,Not-in-family,White,Male,0,0,50,United-States
52,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,Latin-America
30,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,19,United-States
34,Local-gov,Dropout,Separated,Blue-Collar,Not-in-family,Black,Male,0,0,40,United-States
34,State-gov,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,United-States
20,Private,High School grad,Married,Sales,Husband,White,Male,0,0,30,United-States
17,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,2176,0,18,United-States
32,State-gov,Bachelors,Married,White-Collar,Wife,White,Female,0,0,40,United-States
29,Private,High School grad,Separated,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
33,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Female,0,0,35,United-States
25,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,60,United-States
36,Federal-gov,Masters,Never-Married,Professional,Not-in-family,White,Male,0,1408,40,United-States
23,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,72,Latin-America
63,Self-emp-inc,High School grad,Married,White-Collar,Husband,White,Male,0,0,40,United-States
47,Local-gov,Masters,Married,Professional,Husband,White,Male,0,0,40,United-States
80,?,High School grad,Widowed,?,Not-in-family,White,Male,0,0,24,United-States
17,?,Dropout,Never-Married,?,Own-child,White,Male,0,0,40,United-States
40,Self-emp-not-inc,Bachelors,Separated,Professional,Not-in-family,White,Female,2174,0,40,United-States
30,Private,Associates,Married,Service,Wife,White,Female,0,0,25,United-States
27,Private,High School grad,Never-Married,Blue-Collar,Own-child,Asian-Pac-Islander,Male,0,1980,40,SE-Asia
33,Private,Masters,Married,Professional,Husband,White,Male,0,0,50,United-States
34,Local-gov,High School grad,Never-Married,Blue-Collar,Not-in-family,Black,Male,594,0,60,United-States
34,Local-gov,High School grad,Never-Married,Other,Not-in-family,White,Female,0,0,40,United-States
23,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
42,Local-gov,High School grad,Married,Admin,Wife,White,Female,0,0,40,United-States
29,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,United-States
45,Private,High School grad,Separated,Admin,Not-in-family,White,Female,0,0,28,United-States
24,Federal-gov,High School grad,Never-Married,Military,Own-child,White,Male,0,0,40,United-States
44,Private,High School grad,Married,Professional,Husband,White,Male,0,0,40,United-States
27,Private,Dropout,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,40,Latin-America
20,Private,High School grad,Never-Married,Sales,Not-in-family,White,Male,0,0,35,United-States
44,Private,High School grad,Widowed,White-Collar,Unmarried,Black,Female,0,0,40,United-States
51,Private,High School grad,Married,Blue-Collar,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
20,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
17,?,Dropout,Never-Married,?,Own-child,White,Female,0,0,5,United-States
19,Private,High School grad,Never-Married,Blue-Collar,Own-child,Black,Female,0,0,40,United-States
45,Self-emp-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,55,United-States
60,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
42,Private,Associates,Married,White-Collar,Husband,Black,Male,0,0,40,?
44,Self-emp-not-inc,High School grad,Married,Sales,Wife,White,Female,0,0,40,United-States
40,Private,Associates,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
30,Private,High School grad,Married,White-Collar,Wife,White,Female,0,0,40,United-States
38,Private,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,50,United-States
23,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,60,United-States
32,?,High School grad,Married,?,Husband,White,Male,0,0,40,United-States
44,Private,Associates,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
54,Local-gov,High School grad,Married,Blue-Collar,Husband,Black,Male,0,0,40,United-States
32,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,50,United-States
50,Private,Dropout,Separated,Blue-Collar,Unmarried,White,Male,0,0,40,United-States
24,Private,Bachelors,Never-Married,Other,Not-in-family,White,Female,0,0,20,United-States
37,Private,High School grad,Married,Admin,Wife,White,Female,0,0,60,United-States
52,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Male,0,0,40,United-States
38,Private,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
49,Private,Masters,Married,White-Collar,Husband,White,Male,0,1977,45,United-States
30,Private,Bachelors,Married,Other,Wife,White,Female,0,0,16,United-States
60,Private,High School grad,Never-Married,Professional,Unmarried,White,Male,0,0,40,United-States
22,?,High School grad,Never-Married,?,Own-child,White,Male,0,0,40,United-States
35,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,United-States
30,Private,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,60,United-States
67,Private,Associates,Separated,Service,Not-in-family,White,Female,0,0,24,United-States
46,Private,Bachelors,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,United-States
17,Private,Dropout,Never-Married,Service,Not-in-family,White,Male,0,0,6,United-States
22,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,30,United-States
27,Private,Dropout,Never-Married,Service,Not-in-family,White,Male,0,0,40,United-States
23,Private,High School grad,Never-Married,Service,Unmarried,White,Female,0,0,35,United-States
33,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,45,Euro_2
43,Self-emp-not-inc,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,20,United-States
28,State-gov,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,20,United-States
41,Private,High School grad,Separated,Blue-Collar,Unmarried,White,Female,0,0,40,United-States
52,?,Dropout,Never-Married,?,Other-relative,Black,Male,594,0,40,United-States
25,Private,High School grad,Separated,Admin,Own-child,Black,Female,0,0,20,United-States
63,?,Dropout,Married,?,Husband,White,Male,0,0,35,United-States
59,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,45,United-States
45,Local-gov,Bachelors,Separated,Professional,Unmarried,White,Female,0,0,40,United-States
38,Private,Bachelors,Married,Sales,Husband,White,Male,15024,0,60,United-States
40,Private,High School grad,Never-Married,Service,Not-in-family,White,Female,0,0,35,United-States
46,Federal-gov,High School grad,Separated,Admin,Not-in-family,White,Male,0,0,40,United-States
35,Private,Associates,Never-Married,White-Collar,Not-in-family,White,Female,0,0,60,United-States
34,Private,High School grad,Separated,Professional,Unmarried,White,Female,0,0,25,United-States
33,Private,Bachelors,Never-Married,Blue-Collar,Own-child,White,Male,0,0,20,United-States
41,Private,High School grad,Separated,Admin,Unmarried,White,Female,0,0,36,United-States
20,Private,High School grad,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,United-States
23,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,40,South-America
26,Private,High School grad,Never-Married,Professional,Not-in-family,White,Female,0,0,35,United-States
72,?,High School grad,Married,?,Husband,White,Male,0,0,20,United-States
23,Local-gov,High School grad,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,Euro_2
62,Local-gov,High School grad,Married,Blue-Collar,Husband,White,Male,0,0,40,United-States
52,Private,High School grad,Married,Admin,Husband,White,Male,0,0,40,United-States
58,Private,High School grad,Separated,Service,Unmarried,White,Female,0,0,42,Euro_1
25,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Female,0,0,40,United-States
24,Private,Bachelors,Never-Married,White-Collar,Not-in-family,Black,Male,0,0,40,United-States
19,Private,High School grad,Never-Married,Other,Own-child,White,Male,0,0,8,United-States
